,E0,Ep,dL,phi,th_LRL,Error,n,wfinal
22967.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.246459731494954,0.,NOERR,2,-0.00003062820601976041
24502.,-3.0396598110480402e-6,5.600708545638109e-11,1.,3.204424506661589,0.,NOERR,2,-2.288967586988005e-6
22968.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.277875658030852,0.,NOERR,1,0.000028458552778069694
24519.,-3.0396598110480402e-6,5.600708545638109e-11,1.,3.7384952577718535,0.,NOERR,1,0.00008148378327281528
22969.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.3092915845667505,0.,NOERR,2,0.0000633613324032008
22975.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.497787143782138,0.,NOERR,2,0.000013666813948417607
23397.,-3.0396598110480402e-6,3.640460554664771e-11,-1.,6.188937527571892,0.,NOERR,3,-0.00002919901696516327
23398.,-3.0396598110480402e-6,3.640460554664771e-11,-1.,6.220353454107791,0.,ShortOrb,3,-0.00004988774061828614
22978.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.592034923389832,0.,NOERR,1,0.000014699587959703378
23399.,-3.0396598110480402e-6,3.640460554664771e-11,-1.,6.2517693806436885,0.,ShortOrb,2,-0.00005495776831205182
22979.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.62345084992573,0.,NOERR,1,-1.3892654006426268e-6
23600.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.,0.,NOERR,1,1.544608043151968e-6
24532.,-3.0396598110480402e-6,5.600708545638109e-11,1.,4.1469023027385274,0.,NOERR,2,-0.00002243592170540707
24049.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.5393804002589986,0.,NOERR,3,-0.00004172533621103367
24550.,-3.0396598110480402e-6,5.600708545638109e-11,1.,4.71238898038469,0.,ShortOrb,2,-0.00005523326988597674
23603.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.09424777960769379,0.,NOERR,2,-2.6212965846677848e-6
24555.,-3.0396598110480402e-6,5.600708545638109e-11,1.,4.869468613064179,0.,NOERR,1,7.519075684111489e-6
23605.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.15707963267948966,0.,NOERR,1,-1.939798385109649e-6
24570.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.340707511102648,0.,NOERR,3,0.000011417538133616404
23606.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.18849555921538758,0.,NOERR,2,0.000014689150033535723
24571.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.372123437638546,0.,NOERR,2,0.00025385723838824726
24572.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.403539364174444,0.,NOERR,2,0.00019578029523493337
23610.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.3141592653589793,0.,NOERR,1,-4.0352836584058905e-6
24054.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.6964600329384885,0.,ShortOrb,2,0.0007942567587455041
24573.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.4349552907103424,0.,NOERR,1,0.00019603551440288894
22981.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.686282702997525,0.,NOERR,4,-0.000030981635625065765
24057.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.790707812546182,0.,NOERR,3,-9.713809296863253e-7
24575.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.497787143782138,0.,NOERR,7,-3.5464814072556695e-6
23615.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.47123889803846897,0.,NOERR,3,-0.000011981635296462468
24578.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.592034923389832,0.,NOERR,1,0.00003621568530385369
23616.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.5026548245743669,0.,NOERR,2,-1.6307746474987366e-6
24582.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.717698629533424,0.,NOERR,1,0.00019744727838154558
24586.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.843362335677016,0.,ShortOrb,4,-0.000051665927665589135
24063.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.9792033717615696,0.,NOERR,3,-1.1141281725908372e-6
24587.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.874778262212914,0.,ShortOrb,3,-0.00004931882595655219
23618.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.5654866776461628,0.,NOERR,2,1.5230048130910538e-6
24065.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.0420352248333655,0.,NOERR,1,3.148942434362908e-6
23619.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.5969026041820606,0.,NOERR,3,-4.249567236698249e-6
24066.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.0734511513692637,0.,NOERR,2,-2.876802009544166e-6
22982.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.717698629533424,0.,NOERR,3,-0.000029797293017240754
22986.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.843362335677016,0.,ShortOrb,4,-0.00006582549031516862
24070.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.199114857512855,0.,NOERR,2,0.000013699186251493975
23620.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.6283185307179586,0.,NOERR,3,-3.4019711723511373e-6
24590.,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.969026041820607,0.,NOERR,2,-0.000011644465577451557
22987.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.874778262212914,0.,NOERR,1,0.00006300902414799661
23627.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.8482300164692442,0.,NOERR,2,7.5486583818135615e-6
22989.,-3.0396598110480402e-6,4.4805668365104874e-11,1.,5.937610115284708,0.,NOERR,2,0.00003461527962178169
24592.,-3.0396598110480402e-6,5.600708545638109e-11,1.,6.031857894892402,0.,NOERR,1,0.00006409322851268772
25209.,0.,3.360425127382866e-11,1.,0.2827433388230814,0.,ShortOrb,3,-0.00004450297274422195
24082.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.57610597594363,0.,ShortOrb,2,-0.00005088572134087383
24598.,-3.0396598110480402e-6,5.600708545638109e-11,1.,6.220353454107791,0.,NOERR,2,0.00034834893463156307
25211.,0.,3.360425127382866e-11,1.,0.34557519189487723,0.,NOERR,1,-5.9609598281875955e-6
24800.,0.,3.360425127382866e-11,-1.,0.,0.,NOERR,2,-1.0964881677489401e-6
25213.,0.,3.360425127382866e-11,1.,0.4084070449666731,0.,NOERR,4,-4.61495453830856e-6
25215.,0.,3.360425127382866e-11,1.,0.47123889803846897,0.,ShortOrb,5,-0.00004947011751322434
24087.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.73318560862312,0.,NOERR,10,-0.00002561214750295098
25219.,0.,3.360425127382866e-11,1.,0.5969026041820606,0.,NOERR,2,-3.1383396616989727e-6
25220.,0.,3.360425127382866e-11,1.,0.6283185307179586,0.,ShortOrb,8,-0.00004433235090336532
23630.,-3.0396598110480402e-6,3.640460554664771e-11,1.,0.9424777960769379,0.,NOERR,3,-0.000028118600055050683
25224.,0.,3.360425127382866e-11,1.,0.7539822368615503,0.,NOERR,2,0.00006604508922097819
24803.,0.,3.360425127382866e-11,-1.,0.09424777960769379,0.,NOERR,2,-0.00002421312008442493
23634.,-3.0396598110480402e-6,3.640460554664771e-11,1.,1.0681415022205298,0.,NOERR,3,2.6557822529279225e-6
25225.,0.,3.360425127382866e-11,1.,0.7853981633974483,0.,ShortOrb,2,-0.00006186501031560222
24809.,0.,3.360425127382866e-11,-1.,0.2827433388230814,0.,ShortOrb,3,-0.00004450297274420642
25237.,0.,3.360425127382866e-11,1.,1.1623892818282235,0.,NOERR,1,-2.127913253801242e-6
24811.,0.,3.360425127382866e-11,-1.,0.34557519189487723,0.,NOERR,1,-5.9609598281875955e-6
25239.,0.,3.360425127382866e-11,1.,1.2252211349000193,0.,ShortOrb,3,-0.00004997676685287307
25240.,0.,3.360425127382866e-11,1.,1.2566370614359172,0.,NOERR,2,4.455131412618244e-6
24813.,0.,3.360425127382866e-11,-1.,0.4084070449666731,0.,NOERR,4,-8.753742055991838e-6
25249.,0.,3.360425127382866e-11,1.,1.5393804002589986,0.,NOERR,1,-0.00001117268662829537
24102.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,3.204424506661589,0.,NOERR,3,-0.000046891126628755586
24119.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,3.7384952577718535,0.,NOERR,1,0.00008148378327281528
24815.,0.,3.360425127382866e-11,-1.,0.47123889803846897,0.,NOERR,2,-0.000014367712443941561
24819.,0.,3.360425127382866e-11,-1.,0.5969026041820606,0.,NOERR,3,1.3956711912402431e-8
24820.,0.,3.360425127382866e-11,-1.,0.6283185307179586,0.,NOERR,2,-6.027579245581217e-7
24824.,0.,3.360425127382866e-11,-1.,0.7539822368615503,0.,NOERR,2,0.0000660450890360856
24132.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,4.1469023027385274,0.,NOERR,2,-0.00002773131184375053
24150.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,4.71238898038469,0.,ShortOrb,2,-0.00005523326988597674
24825.,0.,3.360425127382866e-11,-1.,0.7853981633974483,0.,ShortOrb,2,-0.00006186501031560222
25253.,0.,3.360425127382866e-11,1.,1.6650441064025905,0.,NOERR,5,-0.000012167204313603942
25256.,0.,3.360425127382866e-11,1.,1.7592918860102844,0.,NOERR,1,1.5237252735227483e-6
24155.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,4.869468613064179,0.,NOERR,1,7.519075684111489e-6
24837.,0.,3.360425127382866e-11,-1.,1.1623892818282235,0.,NOERR,1,-2.127913253801242e-6
23639.,-3.0396598110480402e-6,3.640460554664771e-11,1.,1.2252211349000193,0.,NOERR,6,-0.00007251471420615668
25257.,0.,3.360425127382866e-11,1.,1.790707812546182,0.,NOERR,4,-2.4185342931921422e-6
23643.,-3.0396598110480402e-6,3.640460554664771e-11,1.,1.350884841043611,0.,ShortOrb,2,-0.00005896602575478354
24170.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.340707511102648,0.,NOERR,3,-1.179357528958081e-6
24839.,0.,3.360425127382866e-11,-1.,1.2252211349000193,0.,NOERR,2,-2.8820097804100745e-6
25258.,0.,3.360425127382866e-11,1.,1.82212373908208,0.,NOERR,2,0.000018892470422844492
24171.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.372123437638546,0.,NOERR,2,0.0002538572372911999
24840.,0.,3.360425127382866e-11,-1.,1.2566370614359172,0.,ShortOrb,7,-0.000048314045457365166
25259.,0.,3.360425127382866e-11,1.,1.853539665617978,0.,NOERR,2,0.00006764799297009598
24172.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.403539364174444,0.,NOERR,2,0.0001972741342042222
25260.,0.,3.360425127382866e-11,1.,1.8849555921538759,0.,NOERR,1,7.07822582546259e-6
24173.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.4349552907103424,0.,NOERR,1,0.00019603551440288894
24849.,0.,3.360425127382866e-11,-1.,1.5393804002589986,0.,NOERR,1,-0.00001117268662829537
24175.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.497787143782138,0.,ShortOrb,4,-0.00004846849147377877
24851.,0.,3.360425127382866e-11,-1.,1.6022122533307945,0.,NOERR,2,-2.395865372161541e-6
24178.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.592034923389832,0.,NOERR,1,0.00003621568530385369
23646.,-3.0396598110480402e-6,3.640460554664771e-11,1.,1.4451326206513049,0.,ShortOrb,2,-0.00002052206042547813
24182.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.717698629533424,0.,NOERR,1,0.00019744727838154558
23649.,-3.0396598110480402e-6,3.640460554664771e-11,1.,1.5393804002589986,0.,NOERR,2,0.000010945909636304344
24853.,0.,3.360425127382866e-11,-1.,1.6650441064025905,0.,ShortOrb,6,-0.00005175749771733017
24856.,0.,3.360425127382866e-11,-1.,1.7592918860102844,0.,NOERR,1,1.5237252735227483e-6
23654.,-3.0396598110480402e-6,3.640460554664771e-11,1.,1.6964600329384885,0.,NOERR,4,-0.000016191397932325435
25261.,0.,3.360425127382866e-11,1.,1.9163715186897738,0.,NOERR,4,-0.00003186867973993111
24857.,0.,3.360425127382866e-11,-1.,1.790707812546182,0.,NOERR,2,-8.962982317082318e-6
24186.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.843362335677016,0.,NOERR,4,-0.000021373668184340892
24858.,0.,3.360425127382866e-11,-1.,1.82212373908208,0.,NOERR,2,0.000018892470271230155
23656.,-3.0396598110480402e-6,3.640460554664771e-11,1.,1.7592918860102844,0.,NOERR,2,7.420029046757857e-6
25267.,0.,3.360425127382866e-11,1.,2.1048670779051615,0.,NOERR,2,-1.3747582097676336e-6
24187.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.874778262212914,0.,ShortOrb,3,-0.000049318825956452156
24859.,0.,3.360425127382866e-11,-1.,1.853539665617978,0.,NOERR,2,0.00006764799295826484
23663.,-3.0396598110480402e-6,3.640460554664771e-11,1.,1.9792033717615696,0.,NOERR,2,0.00003510876580173004
24860.,0.,3.360425127382866e-11,-1.,1.8849555921538759,0.,NOERR,1,7.07822582546259e-6
25270.,0.,3.360425127382866e-11,1.,2.199114857512855,0.,NOERR,1,-0.00001812632470924346
23665.,-3.0396598110480402e-6,3.640460554664771e-11,1.,2.0420352248333655,0.,NOERR,2,0.00006569608868348295
25273.,0.,3.360425127382866e-11,1.,2.293362637120549,0.,ShortOrb,3,-0.00005150322952683536
23668.,-3.0396598110480402e-6,3.640460554664771e-11,1.,2.1362830044410597,0.,ShortOrb,5,-0.000050442430684407946
24190.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.969026041820607,0.,NOERR,2,-4.090460496510458e-6
24861.,0.,3.360425127382866e-11,-1.,1.9163715186897738,0.,NOERR,3,2.430881083726467e-6
24192.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,6.031857894892402,0.,NOERR,1,0.00006409322851268772
23671.,-3.0396598110480402e-6,3.640460554664771e-11,1.,2.230530784048753,0.,NOERR,4,3.9534306661168505e-7
25275.,0.,3.360425127382866e-11,1.,2.356194490192345,0.,NOERR,2,-0.000019043981466926964
24198.,-3.0396598110480402e-6,5.600708545638109e-11,-1.,6.220353454107791,0.,NOERR,2,0.00034834893454791866
25285.,0.,3.360425127382866e-11,1.,2.670353755551324,0.,NOERR,2,-5.603229797118859e-7
24867.,0.,3.360425127382866e-11,-1.,2.1048670779051615,0.,NOERR,2,-0.000018733818514402173
24403.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.09424777960769379,0.,NOERR,2,4.246875032917537e-7
24404.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.12566370614359174,0.,NOERR,1,0.000026340280614579308
24870.,0.,3.360425127382866e-11,-1.,2.199114857512855,0.,NOERR,1,-0.00001812632470924346
24873.,0.,3.360425127382866e-11,-1.,2.293362637120549,0.,ShortOrb,3,-0.00005150322952683536
24405.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.15707963267948966,0.,NOERR,1,2.3020656145153017e-6
23675.,-3.0396598110480402e-6,3.640460554664771e-11,1.,2.356194490192345,0.,NOERR,3,-0.00002657526119256619
24875.,0.,3.360425127382866e-11,-1.,2.356194490192345,0.,NOERR,2,-3.1910128778149643e-6
25318.,0.,3.360425127382866e-11,1.,3.707079331235956,0.,NOERR,2,-0.00005677398145839788
23676.,-3.0396598110480402e-6,3.640460554664771e-11,1.,2.3876104167282426,0.,NOERR,2,0.0001190908463839431
24885.,0.,3.360425127382866e-11,-1.,2.670353755551324,0.,NOERR,2,-5.177737850098601e-6
23679.,-3.0396598110480402e-6,3.640460554664771e-11,1.,2.4818581963359367,0.,NOERR,3,-1.3320192553939112e-6
24406.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.18849555921538758,0.,NOERR,3,-6.086098898812319e-6
25786.,0.,3.920495981946677e-11,-1.,5.843362335677016,0.,NOERR,2,5.581411213576847e-6
25339.,0.,3.360425127382866e-11,1.,4.366813788489812,0.,NOERR,1,-0.000019413307931399975
25787.,0.,3.920495981946677e-11,-1.,5.874778262212914,0.,NOERR,2,0.000014290845705640316
24409.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.2827433388230814,0.,NOERR,1,-1.9345177156983853e-6
25347.,0.,3.360425127382866e-11,1.,4.6181412007769955,0.,NOERR,1,1.640315466180719e-6
25788.,0.,3.920495981946677e-11,-1.,5.9061941887488105,0.,NOERR,3,-3.2206686621699207e-6
24413.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.4084070449666731,0.,ShortOrb,2,-0.000060933329502963374
25354.,0.,3.360425127382866e-11,1.,4.838052686528282,0.,NOERR,2,-9.809947310394688e-7
24918.,0.,3.360425127382866e-11,-1.,3.707079331235956,0.,NOERR,2,-0.00005677398148650625
25790.,0.,3.920495981946677e-11,-1.,5.969026041820607,0.,NOERR,1,0.00009104824712552477
25793.,0.,3.920495981946677e-11,-1.,6.0632738214283,0.,NOERR,2,0.000055009219090121914
24418.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.5654866776461628,0.,NOERR,2,-0.000026777255034613048
24939.,0.,3.360425127382866e-11,-1.,4.366813788489812,0.,NOERR,1,-0.000019413307931399975
24423.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.7225663103256524,0.,NOERR,2,0.000014009221152475406
24947.,0.,3.360425127382866e-11,-1.,4.6181412007769955,0.,NOERR,1,1.640315466180719e-6
24424.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.7539822368615503,0.,NOERR,1,0.000016150051507328828
25365.,0.,3.360425127382866e-11,1.,5.183627878423159,0.,NOERR,4,-0.00004132819589399655
24428.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.8796459430051422,0.,NOERR,2,-4.550045229032017e-6
24429.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.91106186954104,0.,ShortOrb,2,-0.0000532608423682615
25368.,0.,3.360425127382866e-11,1.,5.277875658030852,0.,NOERR,2,-0.000026311998731534133
24954.,0.,3.360425127382866e-11,-1.,4.838052686528282,0.,NOERR,3,-0.0000627295253380948
25796.,0.,3.920495981946677e-11,-1.,6.157521601035994,0.,ShortOrb,4,-0.00013292793532210245
24430.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.9424777960769379,0.,ShortOrb,3,-0.00013153540548246911
26001.,0.,3.920495981946677e-11,1.,0.031415926535897934,0.,ShortOrb,2,-0.00005636195098758699
24965.,0.,3.360425127382866e-11,-1.,5.183627878423159,0.,ShortOrb,4,-0.00004548085384429431
24431.,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.9738937226128359,0.,NOERR,1,0.00002114649088175813
26005.,0.,3.920495981946677e-11,1.,0.15707963267948966,0.,NOERR,1,0.00007031136827015329
26571.,0.,4.4805668365104874e-11,-1.,5.372123437638546,0.,NOERR,1,-3.493181921936073e-6
26580.,0.,4.4805668365104874e-11,-1.,5.654866776461628,0.,NOERR,1,0.000018561749543745184
24968.,0.,3.360425127382866e-11,-1.,5.277875658030852,0.,NOERR,2,-0.0000131955788219497
26581.,0.,4.4805668365104874e-11,-1.,5.686282702997525,0.,NOERR,1,1.0795605026638285e-6
26014.,0.,3.920495981946677e-11,1.,0.4398229715025711,0.,NOERR,3,-0.000016276231789603426
26018.,0.,3.920495981946677e-11,1.,0.5654866776461628,0.,ShortOrb,4,-0.000048592560297937304
26582.,0.,4.4805668365104874e-11,-1.,5.717698629533424,0.,NOERR,1,8.565031011336896e-6
26019.,0.,3.920495981946677e-11,1.,0.5969026041820606,0.,NOERR,1,0.000018180340781475744
25373.,0.,3.360425127382866e-11,1.,5.4349552907103424,0.,NOERR,3,-0.00003348150208266838
24973.,0.,3.360425127382866e-11,-1.,5.4349552907103424,0.,ShortOrb,29,-0.00004812349328698995
26588.,0.,4.4805668365104874e-11,-1.,5.9061941887488105,0.,NOERR,2,0.00004031602091385003
26025.,0.,3.920495981946677e-11,1.,0.7853981633974483,0.,NOERR,1,-2.148529122594399e-6
25376.,0.,3.360425127382866e-11,1.,5.529203070318036,0.,NOERR,1,5.011604079268648e-7
26589.,0.,4.4805668365104874e-11,-1.,5.937610115284708,0.,NOERR,2,0.0002526306780652873
24976.,0.,3.360425127382866e-11,-1.,5.529203070318036,0.,NOERR,1,5.011604079268648e-7
26592.,0.,4.4805668365104874e-11,-1.,6.031857894892402,0.,NOERR,2,0.00013724468510344762
26028.,0.,3.920495981946677e-11,1.,0.8796459430051422,0.,NOERR,1,-1.6738333541250503e-7
26029.,0.,3.920495981946677e-11,1.,0.91106186954104,0.,NOERR,2,-2.3291155018398515e-6
24983.,0.,3.360425127382866e-11,-1.,5.749114556069322,0.,NOERR,3,-9.2155596493691e-7
24984.,0.,3.360425127382866e-11,-1.,5.7805304826052195,0.,NOERR,2,0.00009769978805368569
24985.,0.,3.360425127382866e-11,-1.,5.811946409141117,0.,NOERR,2,1.8958737962877953e-6
24986.,0.,3.360425127382866e-11,-1.,5.843362335677016,0.,NOERR,2,0.00007930457404752394
25383.,0.,3.360425127382866e-11,1.,5.749114556069322,0.,NOERR,4,-0.00003607581947545968
25384.,0.,3.360425127382866e-11,1.,5.7805304826052195,0.,NOERR,2,0.00009769978701611584
26593.,0.,4.4805668365104874e-11,-1.,6.0632738214283,0.,NOERR,3,-0.000050836888599126504
25385.,0.,3.360425127382866e-11,1.,5.811946409141117,0.,NOERR,2,1.4829949986239576e-6
26597.,0.,4.4805668365104874e-11,-1.,6.188937527571892,0.,NOERR,2,0.00008772201445520924
25386.,0.,3.360425127382866e-11,1.,5.843362335677016,0.,NOERR,2,0.00007930457408497464
26033.,0.,3.920495981946677e-11,1.,1.0367255756846319,0.,NOERR,5,-0.00003895662929264797
26034.,0.,3.920495981946677e-11,1.,1.0681415022205298,0.,NOERR,1,-9.943742442844082e-7
26802.,0.,4.4805668365104874e-11,1.,0.06283185307179587,0.,NOERR,4,-3.330150321647813e-6
26803.,0.,4.4805668365104874e-11,1.,0.09424777960769379,0.,NOERR,2,0.000023020830884091256
26037.,0.,3.920495981946677e-11,1.,1.1623892818282235,0.,NOERR,1,-9.670599691511927e-6
24987.,0.,3.360425127382866e-11,-1.,5.874778262212914,0.,NOERR,4,-0.000048109006718125374
26040.,0.,3.920495981946677e-11,1.,1.2566370614359172,0.,ShortOrb,2,-0.000045835537402767276
26804.,0.,4.4805668365104874e-11,1.,0.12566370614359174,0.,NOERR,1,-2.097726842298612e-6
24989.,0.,3.360425127382866e-11,-1.,5.937610115284708,0.,NOERR,1,-1.6808112313843095e-6
26808.,0.,4.4805668365104874e-11,1.,0.25132741228718347,0.,NOERR,1,4.112677476140952e-6
26809.,0.,4.4805668365104874e-11,1.,0.2827433388230814,0.,NOERR,1,7.999205650734676e-6
26811.,0.,4.4805668365104874e-11,1.,0.34557519189487723,0.,NOERR,1,0.00001604419402060804
25387.,0.,3.360425127382866e-11,1.,5.874778262212914,0.,NOERR,3,-0.000039809797969093754
26812.,0.,4.4805668365104874e-11,1.,0.37699111843077515,0.,NOERR,3,6.041233122124923e-6
25389.,0.,3.360425127382866e-11,1.,5.937610115284708,0.,NOERR,1,-1.6808112313843095e-6
26045.,0.,3.920495981946677e-11,1.,1.413716694115407,0.,NOERR,3,-0.000030044277417871423
24991.,0.,3.360425127382866e-11,-1.,6.000441968356505,0.,ShortOrb,3,-0.000042365998092857215
26817.,0.,4.4805668365104874e-11,1.,0.5340707511102649,0.,NOERR,1,0.00004748479542154895
26818.,0.,4.4805668365104874e-11,1.,0.5654866776461628,0.,NOERR,2,-6.694364067507872e-6
25391.,0.,3.360425127382866e-11,1.,6.000441968356505,0.,ShortOrb,4,-0.00008393053468172722
25393.,0.,3.360425127382866e-11,1.,6.0632738214283,0.,NOERR,2,2.7546359881877813e-7
26822.,0.,4.4805668365104874e-11,1.,0.6911503837897545,0.,NOERR,5,-5.4746713163740404e-6
26824.,0.,4.4805668365104874e-11,1.,0.7539822368615503,0.,ShortOrb,2,-0.00005598462830316088
25394.,0.,3.360425127382866e-11,1.,6.094689747964199,0.,NOERR,2,9.452886347393504e-7
25396.,0.,3.360425127382866e-11,1.,6.157521601035994,0.,NOERR,2,0.000048214905350367825
26825.,0.,4.4805668365104874e-11,1.,0.7853981633974483,0.,NOERR,3,-2.639034671306787e-6
26831.,0.,4.4805668365104874e-11,1.,0.9738937226128359,0.,ShortOrb,2,-0.00005074129313997856
25397.,0.,3.360425127382866e-11,1.,6.188937527571892,0.,NOERR,2,1.1159773391882705e-6
26832.,0.,4.4805668365104874e-11,1.,1.0053096491487339,0.,NOERR,1,0.00005622916988495096
25601.,0.,3.920495981946677e-11,-1.,0.031415926535897934,0.,ShortOrb,2,-0.000056361950987731595
26836.,0.,4.4805668365104874e-11,1.,1.1309733552923256,0.,NOERR,1,2.5562427512265986e-6
24993.,0.,3.360425127382866e-11,-1.,6.0632738214283,0.,NOERR,4,-0.00004228231951184928
25605.,0.,3.920495981946677e-11,-1.,0.15707963267948966,0.,NOERR,1,0.00007031136827015329
26046.,0.,3.920495981946677e-11,1.,1.4451326206513049,0.,NOERR,5,-0.000051024857163028156
24994.,0.,3.360425127382866e-11,-1.,6.094689747964199,0.,NOERR,3,8.125490561338767e-7
25614.,0.,3.920495981946677e-11,-1.,0.4398229715025711,0.,ShortOrb,3,-0.00004726280274560391
25618.,0.,3.920495981946677e-11,-1.,0.5654866776461628,0.,ShortOrb,4,-0.0000485925602979471
24996.,0.,3.360425127382866e-11,-1.,6.157521601035994,0.,NOERR,2,0.00004821490382289948
26049.,0.,3.920495981946677e-11,1.,1.5393804002589986,0.,NOERR,1,-1.761365497813583e-6
26839.,0.,4.4805668365104874e-11,1.,1.2252211349000193,0.,NOERR,1,-0.000011386752543980501
25619.,0.,3.920495981946677e-11,-1.,0.5969026041820606,0.,NOERR,1,0.000018180340781475744
26050.,0.,3.920495981946677e-11,1.,1.5707963267948966,0.,NOERR,1,0.000031481724317689925
24997.,0.,3.360425127382866e-11,-1.,6.188937527571892,0.,NOERR,2,-2.012963011924099e-7
26840.,0.,4.4805668365104874e-11,1.,1.2566370614359172,0.,NOERR,1,-2.7889267883727016e-6
25625.,0.,3.920495981946677e-11,-1.,0.7853981633974483,0.,NOERR,1,-2.148529122594399e-6
26843.,0.,4.4805668365104874e-11,1.,1.350884841043611,0.,NOERR,1,0.0000430900679552155
26846.,0.,4.4805668365104874e-11,1.,1.4451326206513049,0.,ShortOrb,4,-0.000049432733281310886
25628.,0.,3.920495981946677e-11,-1.,0.8796459430051422,0.,NOERR,1,-1.6738333541250503e-7
25629.,0.,3.920495981946677e-11,-1.,0.91106186954104,0.,NOERR,2,3.835934796941315e-7
26051.,0.,3.920495981946677e-11,1.,1.6022122533307945,0.,NOERR,3,-0.000020229078181962083
25200.,0.,3.360425127382866e-11,1.,0.,0.,NOERR,3,-0.000012994123418723075
26854.,0.,4.4805668365104874e-11,1.,1.6964600329384885,0.,NOERR,2,-8.531082771921997e-6
25633.,0.,3.920495981946677e-11,-1.,1.0367255756846319,0.,ShortOrb,4,-0.00005512028000714413
26055.,0.,3.920495981946677e-11,1.,1.7278759594743864,0.,NOERR,5,-9.458181972128453e-8
26855.,0.,4.4805668365104874e-11,1.,1.7278759594743864,0.,NOERR,3,1.977301713349067e-6
25634.,0.,3.920495981946677e-11,-1.,1.0681415022205298,0.,NOERR,1,-9.943742442844082e-7
26056.,0.,3.920495981946677e-11,1.,1.7592918860102844,0.,NOERR,2,0.00013337051243446195
26857.,0.,4.4805668365104874e-11,1.,1.790707812546182,0.,ShortOrb,3,-0.000049387526974650365
