,Filename,E0,Ep,dL,th_LRL,phi,enfinal,bound,bound_p
10631,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,0.9738937226128359,2.731842765366184e-06,0.0,0.0
10632,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.005309649148734,2.640115381902554e-06,0.0,0.0
10633,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.036725575684632,2.5428280540092898e-06,0.0,0.0
10634,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.0681415022205298,2.4400835528020146e-06,0.0,0.0
10635,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.0995574287564276,2.331988605376993e-06,0.0,0.0
10636,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.1309733552923256,2.218656294832663e-06,0.0,0.0
10637,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.1623892818282235,2.1002037201298605e-06,0.0,0.0
10638,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.1938052083641213,1.9767531060275843e-06,0.0,0.0
10639,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.2252211349000193,1.8484312533769849e-06,0.0,0.0
10640,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.2566370614359172,1.715369081584027e-06,0.0,0.0
10641,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.2880529879718148,1.577702585819847e-06,0.0,0.0
10642,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.319468914507713,1.43557134373854e-06,0.0,0.0
10643,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.350884841043611,1.2891192548801693e-06,0.0,0.0
10644,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.382300767579509,1.1384937039813827e-06,0.0,0.0
10645,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.413716694115407,9.838463634982463e-07,0.0,0.0
10646,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.4451326206513049,8.253319867582581e-07,0.0,0.0
10647,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.4765485471872026,6.631088007136249e-07,0.0,0.0
10648,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.5079644737231006,4.97338484755676e-07,0.0,0.0
10649,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.5393804002589986,3.2818523823138125e-07,0.0,0.0
10650,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.5707963267948966,1.5581667282650886e-07,0.0,0.0
10651,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.6022122533307943,-1.9597315660673752e-08,1.0,1.0
10652,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.6336281798666925,-1.9788422935447448e-07,1.0,1.0
10653,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.6650441064025905,-3.7886942706819355e-07,1.0,1.0
10654,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.6964600329384885,-5.623762657638011e-07,1.0,1.0
10655,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.7278759594743864,-7.482263976709825e-07,1.0,1.0
10656,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.7592918860102844,-1.1497388085214057e-06,1.0,1.0
10657,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.790707812546182,-7.909634386944384e-07,1.0,1.0
10658,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.82212373908208,1.0426854593260849e-06,0.0,0.0
10659,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.853539665617978,6.478078636063371e-07,0.0,0.0
10660,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.8849555921538759,-7.728721738146367e-07,1.0,1.0
10661,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.9163715186897736,8.71157775066975e-06,0.0,0.0
10662,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.9477874452256718,-2.4683885457466932e-06,1.0,1.0
10663,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,1.9792033717615696,-1.0813311224654249e-06,1.0,1.0
10664,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.010619298297468,7.631054456647027e-06,0.0,0.0
10665,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.042035224833365,-3.521601809224778e-06,1.0,1.0
10666,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.073451151369264,6.7747594111694025e-06,0.0,0.0
10667,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.1048670779051606,7.164719421373096e-07,0.0,0.0
10668,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.13628300444106,1.263747715437135e-06,0.0,0.0
10669,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.167698930976957,2.8229211587693435e-06,0.0,0.0
10670,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.1991148575128547,5.885088185011812e-06,0.0,0.0
10671,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.230530784048753,1.8321904099092774e-06,0.0,0.0
10672,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.261946710584651,3.904787465716439e-06,0.0,0.0
10673,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.293362637120549,2.74316442442868e-06,0.0,0.0
10674,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.324778563656446,-2.6603982139658456e-05,1.0,1.0
10675,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.3561944901923453,4.574134004962429e-06,0.0,0.0
10676,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.3876104167282426,2.335142619963311e-06,0.0,0.0
10677,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.419026343264141,-8.142050869030223e-06,1.0,1.0
10678,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.4504422698000385,-6.455722846866287e-07,1.0,1.0
10679,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.4818581963359367,5.068518524382655e-06,0.0,0.0
10680,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.5132741228718345,-1.922956522845734e-05,1.0,1.0
10681,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.5446900494077327,-1.5098590028281604e-05,1.0,1.0
10682,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.5761059759436296,4.5283844921024205e-06,0.0,0.0
10683,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.607521902479528,2.8977411315482484e-08,0.0,0.0
10684,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.638937829015426,-2.2295030484364795e-06,1.0,1.0
10685,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.670353755551324,-5.833644294039994e-07,1.0,1.0
10686,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.701769682087222,1.7344613585243169e-06,0.0,0.0
10687,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.73318560862312,,,0.0
10688,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.764601535159018,1.226857157005196e-06,0.0,0.0
10689,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.796017461694916,-2.7740776261782286e-05,1.0,1.0
10690,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.827433388230814,3.821143274662713e-06,0.0,0.0
10691,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.858849314766712,-1.666497943163798e-06,1.0,1.0
10692,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.8902652413026098,-3.4578605810028367e-06,1.0,1.0
10693,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.9216811678385084,2.770004203086487e-06,0.0,0.0
10694,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.9530970943744053,-2.0696975382565795e-05,1.0,1.0
10695,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,2.9845130209103035,2.402174588750723e-08,0.0,0.0
10696,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.0159289474462017,6.331151492023472e-06,0.0,0.0
10697,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.0473448739820994,6.864285547147483e-06,0.0,0.0
10698,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.078760800517997,1.854603619880093e-06,0.0,0.0
10699,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.1101767270538963,1.1015930417524414e-06,0.0,0.0
10700,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.1415926535897927,2.0155979531322645e-06,0.0,0.0
10701,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.1730085801256918,-5.340991522732338e-07,1.0,1.0
10702,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.204424506661589,-7.623237106893562e-06,1.0,1.0
10703,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.235840433197487,1.3453615656028402e-06,0.0,0.0
10704,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.267256359733385,6.455124103739152e-06,0.0,0.0
10705,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.2986722862692828,-2.500966976217829e-07,1.0,1.0
10706,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.330088212805181,6.546518521861909e-07,0.0,0.0
10707,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.3615041393410787,5.492365827628537e-06,0.0,0.0
10708,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.392920065876977,-4.60585577332582e-06,1.0,1.0
10709,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.4243359924128747,1.6012408156566445e-06,0.0,0.0
10710,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.4557519189487733,-1.5080234782796548e-05,1.0,1.0
10711,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.4871678454846697,-1.1659683768030365e-05,1.0,1.0
10712,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.518583772020569,5.03613340300051e-07,0.0,0.0
10713,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.5499996985564657,-2.9362197698377477e-06,1.0,1.0
10714,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.581415625092364,4.105885840984639e-06,0.0,0.0
10715,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.6128315516282616,-2.350220579517281e-05,1.0,1.0
10716,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.64424747816416,-6.596844886057425e-08,1.0,1.0
10717,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.6756634047000576,4.171901158286657e-07,0.0,0.0
10718,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.707079331235956,-8.064175136798594e-08,1.0,1.0
10719,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.7384952577718535,3.8934340704110464e-06,0.0,0.0
10720,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.7699111843077517,3.6056954450667284e-06,0.0,0.0
10721,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.8013271108436495,3.5524638713806505e-06,0.0,0.0
10722,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.8327430373795486,-1.1544022208553558e-06,1.0,1.0
10723,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.8641589639154446,3.606618978125911e-06,0.0,0.0
10724,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.8955748904513436,3.5372033291193405e-07,0.0,0.0
10725,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.9269908169872414,1.5190581326622611e-06,0.0,0.0
10726,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.9584067435231383,,,0.0
10727,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,3.9898226700590373,7.930011668143338e-06,0.0,0.0
10728,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.021238596594936,9.061076834868628e-07,0.0,0.0
10729,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.052654523130833,-2.004360465640021e-06,1.0,1.0
10730,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.084070449666731,-5.796557579799352e-06,1.0,1.0
10731,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.115486376202629,7.411561537815245e-06,0.0,0.0
10732,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.146902302738528,,,0.0
10733,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.178318229274425,2.316756108144268e-06,0.0,0.0
10734,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.209734155810323,3.961112988428928e-06,0.0,0.0
10735,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.241150082346222,4.360354542977528e-06,0.0,0.0
10736,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.272566008882119,5.605859716591477e-07,0.0,0.0
10737,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.303981935418017,2.1458203074714067e-07,0.0,0.0
10738,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.335397861953914,4.507511846677067e-06,0.0,0.0
10739,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.366813788489812,-3.4816266708141344e-06,1.0,1.0
10740,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.3982297150257095,-7.059211460437747e-07,1.0,1.0
10741,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.429645641561608,1.6243363313891943e-06,0.0,0.0
10742,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.461061568097506,-5.250611565945885e-07,1.0,1.0
10743,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.492477494633404,6.057312014238428e-06,0.0,0.0
10744,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.523893421169302,5.852453213771281e-07,0.0,0.0
10745,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.5553093477052,,,0.0
10746,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.586725274241098,3.3308963865801566e-06,0.0,0.0
10747,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.618141200776996,8.836439976518932e-08,0.0,0.0
10748,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.649557127312893,,,0.0
10749,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.680973053848792,4.450110029360287e-06,0.0,0.0
10750,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.7123889803846915,7.402512815816517e-07,0.0,0.0
10751,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.7438049069205865,4.400948047329432e-06,0.0,0.0
10752,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.775220833456485,2.9537564705222164e-06,0.0,0.0
10753,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.806636759992384,-5.998238861380975e-07,1.0,1.0
10754,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.8380526865282825,7.545145803334897e-06,0.0,0.0
10755,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.8694686130641776,1.4966447164397164e-06,0.0,0.0
10756,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.900884539600077,7.498602203791318e-06,0.0,0.0
10757,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.932300466135977,2.3037774513833875e-07,0.0,0.0
10758,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.9637163926718735,-2.3871804872473216e-06,1.0,1.0
10759,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,4.995132319207771,1.253971003766543e-06,0.0,0.0
10760,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.026548245743669,3.9559136600942855e-06,0.0,0.0
10761,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.0579641722795685,-8.06779592346937e-07,1.0,1.0
10762,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.089380098815465,4.735505062411544e-06,0.0,0.0
10763,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.120796025351362,2.3758250577714453e-06,0.0,0.0
10764,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.152211951887259,4.554005783004921e-06,0.0,0.0
10765,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.18362787842316,-5.222689850746373e-07,1.0,1.0
10766,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.215043804959056,5.889575640228008e-06,0.0,0.0
10767,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.246459731494954,2.178689195322572e-07,0.0,0.0
10768,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.277875658030852,6.808716926628538e-06,0.0,0.0
10769,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.309291584566751,1.925728273235809e-06,0.0,0.0
10770,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.340707511102648,-1.0279186615512024e-06,1.0,1.0
10771,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.372123437638546,9.628920046682526e-07,0.0,0.0
10772,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.403539364174444,-8.841739078227967e-06,1.0,1.0
10773,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.4349552907103424,-2.179737358648231e-06,1.0,1.0
10774,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.46637121724624,-6.0201326991919575e-06,1.0,1.0
10775,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.497787143782138,1.355136365992585e-06,0.0,0.0
10776,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.529203070318036,-2.646142250550658e-07,1.0,1.0
10777,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.5606189968539335,-1.3468705080810724e-06,1.0,1.0
10778,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.592034923389832,-8.304590789436277e-07,1.0,1.0
10779,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.62345084992573,-6.401530709847364e-07,1.0,1.0
10780,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.654866776461628,-4.522460151865408e-07,1.0,1.0
10781,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.686282702997526,-2.669230511051892e-07,1.0,1.0
10782,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.717698629533424,-8.437472121149143e-08,1.0,1.0
10783,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.749114556069323,9.521172897010213e-08,0.0,0.0
10784,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.78053048260522,2.7165219640821985e-07,0.0,0.0
10785,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.811946409141117,4.4476637791537296e-07,0.0,0.0
10786,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.843362335677019,6.143770970438176e-07,0.0,0.0
10787,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.8747782622129145,7.803112114312619e-07,0.0,0.0
10788,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.9061941887488105,9.42399657698138e-07,0.0,0.0
10789,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.937610115284707,1.1004771727258948e-06,0.0,0.0
10790,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,5.969026041820607,1.2543833124728731e-06,0.0,0.0
10791,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,6.000441968356505,1.403961254814379e-06,0.0,0.0
10792,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,6.031857894892403,1.5490597778772703e-06,0.0,0.0
10793,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,6.0632738214283,1.6895316786870403e-06,0.0,0.0
10794,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,6.0946897479642,1.825235489088192e-06,0.0,0.0
10795,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,6.126105674500098,1.9560340865823243e-06,0.0,0.0
10796,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,6.157521601035994,2.081796090572071e-06,0.0,0.0
10797,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,6.188937527571893,2.202395252415322e-06,0.0,0.0
10798,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,6.2203534541077925,2.317711068067836e-06,0.0,0.0
10799,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,-1.0,3.1415926535897927,6.2517693806436885,2.4276285401935297e-06,0.0,0.0
10800,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,1.0,0.0,0.0,2.0155979531322645e-06,0.0,0.0
10801,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,1.0,0.0,0.031415926535897934,-5.340991522732338e-07,1.0,1.0
10802,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,1.0,0.0,0.06283185307179588,-7.623237106893562e-06,1.0,1.0
10803,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,1.0,0.0,0.0942477796076938,1.3453615656028402e-06,0.0,0.0
10804,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,1.0,0.0,0.12566370614359176,6.455124103739152e-06,0.0,0.0
10805,results\2018-01-30T16-52-16.txt,-3.0396598110480402e-06,0.0,1.0,0.0,0.15707963267948966,-2.500966976217829e-07,1.0,1.0
