,E0,Ep,dL,phi,th_LRL,Error,Dlow,Dhigh,enfinal
23759,-3.0396598110480402e-6,3.6404605546647705e-11,1.,4.995132319207771,0.,ndsz,0.,3.523504169271045e8,-0.000011941210544819114
23764,-3.0396598110480402e-6,3.6404605546647705e-11,1.,5.15221195188726,0.,ndsz,0.,5.707687133728882e8,-0.000017828340496350847
23765,-3.0396598110480402e-6,3.6404605546647705e-11,1.,5.183627878423159,0.,ndsz,0.,6.52299377147551e8,-0.0000375908879775011
23767,-3.0396598110480402e-6,3.6404605546647705e-11,1.,5.246459731494954,0.,ndsz,0.,8.54656501962174e7,-4.66054245862324e-6
23768,-3.0396598110480402e-6,3.6404605546647705e-11,1.,5.277875658030852,0.,ndsz,0.,8.384105767368723e7,-6.344213708153745e-6
23775,-3.0396598110480402e-6,3.6404605546647705e-11,1.,5.497787143782138,0.,ndsz,0.,1.2577431398057672e8,-0.000018998719895080285
23779,-3.0396598110480402e-6,3.6404605546647705e-11,1.,5.62345084992573,0.,ndsz,0.,1.0532070655475149e8,-5.8915976546281e-6
23780,-3.0396598110480402e-6,3.6404605546647705e-11,1.,5.654866776461628,0.,ndsz,0.,7.243934415724458e8,-0.00006359331350580533
23787,-3.0396598110480402e-6,3.6404605546647705e-11,1.,5.874778262212914,0.,ndsz,0.,1.5755364358131397e8,-0.0000411071754342629
23797,-3.0396598110480402e-6,3.6404605546647705e-11,1.,6.188937527571892,0.,ndsz,0.,4.3808199639921236e8,-0.000040552093892642915
23798,-3.0396598110480402e-6,3.6404605546647705e-11,1.,6.220353454107791,0.,ndsz,0.,1.4806970715264452e8,-0.000035326957089409916
23799,-3.0396598110480402e-6,3.6404605546647705e-11,1.,6.2517693806436885,0.,ndsz,0.,5.143746095177438e8,-0.00002556896479433135
24003,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.09424777960769379,0.,ndsz,0.,5.21864856437381e8,-0.000020936228466439388
24004,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.12566370614359174,0.,NOERR,0.,2.8938961335592947e9,0.000026340280614579308
24005,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.15707963267948966,0.,NOERR,0.,2.8938961335592947e9,2.3020656145153017e-6
24006,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.18849555921538758,0.,ndsz,0.,1.1282243823160073e8,-0.00002228324359521139
24009,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.2827433388230814,0.,NOERR,0.,2.8938961335592947e9,-1.9345177156983853e-6
24010,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.3141592653589793,0.,NOERR,0.,2.8938961335592947e9,0.000026799421046569147
24013,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.4084070449666731,0.,ndsz,0.,4.4365653479191244e8,-0.00006499949780902625
24018,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.5654866776461628,0.,ndsz,0.,2.188237394812693e8,-0.00002276702291226229
24023,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.7225663103256524,0.,ndsz,0.,2.6320686359038618e8,-5.1059571291034445e-6
24024,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.7539822368615503,0.,NOERR,0.,2.8938961335592947e9,0.000016150051507328828
24028,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.8796459430051422,0.,ndsz,0.,1.2124244860146408e8,-0.00003511450006499217
24029,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.91106186954104,0.,ndsz,0.,1.2755546052331984e8,-0.00004537243457036766
24030,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.9424777960769379,0.,ndsz,0.,7.389656369222997e8,-6.658456811692304e-6
24031,-3.0396598110480402e-6,5.600708545638109e-11,-1.,0.9738937226128359,0.,NOERR,0.,2.8938961335592947e9,0.00002114649088175813
24035,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.0995574287564276,0.,ndsz,0.,9.519985320685339e7,-0.000026796422261554653
24043,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.350884841043611,0.,ndsz,0.,8.030098297467609e7,-0.000014343932810245708
24047,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.4765485471872026,0.,ndsz,0.,3.3039339881085193e8,-0.000016555247015048735
24049,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.5393804002589986,0.,ndsz,0.,4.703235350743892e8,-0.000034684668435147614
24054,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.6964600329384885,0.,mxst,0.,2.6859459272019587e9,-0.00002894945600573351
24057,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.790707812546182,0.,ndsz,0.,3.614293344341692e8,-0.000023272002408702974
24063,-3.0396598110480402e-6,5.600708545638109e-11,-1.,1.9792033717615696,0.,ndsz,0.,9.221673856864217e7,-0.00001764678478366477
24065,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.0420352248333655,0.,NOERR,0.,2.8938961335592947e9,3.148942434362908e-6
24066,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.0734511513692637,0.,ndsz,0.,5.835449055685612e8,-0.000022374132200297936
24070,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.199114857512855,0.,ndsz,0.,6.898202897104508e7,-8.665251786221795e-6
24073,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.293362637120549,0.,ndsz,0.,7.225677871149331e7,-2.2271087232184072e-6
24082,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.57610597594363,0.,ndsz,0.,2.5062666619903943e8,-0.000049554731234024985
24087,-3.0396598110480402e-6,5.600708545638109e-11,-1.,2.73318560862312,0.,ndsz,0.,8.955860090578479e8,-0.000026961429661298553
24102,-3.0396598110480402e-6,5.600708545638109e-11,-1.,3.204424506661589,0.,ndsz,0.,7.020602127234589e8,-0.00003261779395558051
24119,-3.0396598110480402e-6,5.600708545638109e-11,-1.,3.7384952577718535,0.,NOERR,0.,2.8938961335592947e9,0.00008148378327281528
24132,-3.0396598110480402e-6,5.600708545638109e-11,-1.,4.1469023027385274,0.,ndsz,0.,7.982609934348936e8,-0.000024128440905712978
24150,-3.0396598110480402e-6,5.600708545638109e-11,-1.,4.71238898038469,0.,ndsz,0.,2.2215493642068872e8,-0.00004716392142256609
24155,-3.0396598110480402e-6,5.600708545638109e-11,-1.,4.869468613064179,0.,NOERR,0.,2.8938961335592947e9,7.519075684111489e-6
24170,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.340707511102648,0.,ndsz,0.,6.258280246319476e7,-0.000010061034946162728
24171,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.372123437638546,0.,ndsz,0.,6.163331470044011e7,1.1121388254764497e-7
24172,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.403539364174444,0.,ndsz,0.,6.069832604938373e7,-2.481327287640056e-6
24173,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.4349552907103424,0.,NOERR,0.,2.8938961335592947e9,0.00019603551440288894
24175,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.497787143782138,0.,ndsz,0.,2.1876429487729108e8,-6.215682731181005e-6
24178,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.592034923389832,0.,NOERR,0.,2.8938961335592947e9,0.00003621568530385369
24182,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.717698629533424,0.,NOERR,0.,2.8938961335592947e9,0.00019744727838154558
24186,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.843362335677016,0.,ndsz,0.,9.369430663201085e7,-0.000025755533954452403
24187,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.874778262212914,0.,ndsz,0.,3.4547142140824497e8,-0.00004112556048596616
24190,-3.0396598110480402e-6,5.600708545638109e-11,-1.,5.969026041820607,0.,ndsz,0.,3.883210750747662e8,-0.00002599753188547993
24192,-3.0396598110480402e-6,5.600708545638109e-11,-1.,6.031857894892402,0.,NOERR,0.,2.8938961335592947e9,0.00006409322851268772
24198,-3.0396598110480402e-6,5.600708545638109e-11,-1.,6.220353454107791,0.,ndsz,0.,7.917736211948682e7,-4.836448283640493e-6
24403,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.09424777960769379,0.,ndsz,0.,5.21864856437381e8,-0.000020936228466439388
24404,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.12566370614359174,0.,NOERR,0.,2.8938961335592947e9,0.000026340280614579308
24405,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.15707963267948966,0.,NOERR,0.,2.8938961335592947e9,2.3020656145153017e-6
24406,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.18849555921538758,0.,ndsz,0.,1.1282243823160073e8,-0.00002228324359521139
24409,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.2827433388230814,0.,NOERR,0.,2.8938961335592947e9,-1.9345177156983853e-6
24410,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.3141592653589793,0.,NOERR,0.,2.8938961335592947e9,0.000026799421046569147
24413,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.4084070449666731,0.,ndsz,0.,4.4365653479191244e8,-0.00006499949780902625
24418,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.5654866776461628,0.,ndsz,0.,2.188237394812693e8,-0.00002276702291226229
24423,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.7225663103256524,0.,ndsz,0.,2.6320686359038618e8,-5.1059571291034445e-6
24424,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.7539822368615503,0.,NOERR,0.,2.8938961335592947e9,0.000016150051507328828
24428,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.8796459430051422,0.,ndsz,0.,1.2124244860146408e8,-0.00003511450006499217
24429,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.91106186954104,0.,ndsz,0.,1.2755546052331984e8,-0.00004537243457036766
24430,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.9424777960769379,0.,ndsz,0.,7.389656369222997e8,-6.658456811692304e-6
24431,-3.0396598110480402e-6,5.600708545638109e-11,1.,0.9738937226128359,0.,NOERR,0.,2.8938961335592947e9,0.00002114649088175813
24435,-3.0396598110480402e-6,5.600708545638109e-11,1.,1.0995574287564276,0.,ndsz,0.,9.519985320685339e7,-0.000026796422261554653
24443,-3.0396598110480402e-6,5.600708545638109e-11,1.,1.350884841043611,0.,ndsz,0.,8.030098297467609e7,-0.000014343932810245708
24447,-3.0396598110480402e-6,5.600708545638109e-11,1.,1.4765485471872026,0.,ndsz,0.,3.3039339881085193e8,-0.000016555247015048735
24449,-3.0396598110480402e-6,5.600708545638109e-11,1.,1.5393804002589986,0.,ndsz,0.,4.703235350743892e8,-0.000034684668435147614
24454,-3.0396598110480402e-6,5.600708545638109e-11,1.,1.6964600329384885,0.,mxst,0.,2.6859459272019587e9,-0.00002894945600573351
24457,-3.0396598110480402e-6,5.600708545638109e-11,1.,1.790707812546182,0.,ndsz,0.,3.614293344341692e8,-0.000023272002408702974
24463,-3.0396598110480402e-6,5.600708545638109e-11,1.,1.9792033717615696,0.,ndsz,0.,9.221673856864217e7,-0.00001764678478366477
24465,-3.0396598110480402e-6,5.600708545638109e-11,1.,2.0420352248333655,0.,NOERR,0.,2.8938961335592947e9,3.148942434362908e-6
24466,-3.0396598110480402e-6,5.600708545638109e-11,1.,2.0734511513692637,0.,ndsz,0.,5.835449055685612e8,-0.000022374132200297936
24470,-3.0396598110480402e-6,5.600708545638109e-11,1.,2.199114857512855,0.,ndsz,0.,6.898202897104508e7,-8.665251786221795e-6
24473,-3.0396598110480402e-6,5.600708545638109e-11,1.,2.293362637120549,0.,ndsz,0.,7.225677871149331e7,-2.2271087232184072e-6
24482,-3.0396598110480402e-6,5.600708545638109e-11,1.,2.57610597594363,0.,ndsz,0.,2.5062666619903943e8,-0.000049554731234024985
24487,-3.0396598110480402e-6,5.600708545638109e-11,1.,2.73318560862312,0.,ndsz,0.,8.955860090578479e8,-0.000026961429661298553
24502,-3.0396598110480402e-6,5.600708545638109e-11,1.,3.204424506661589,0.,ndsz,0.,7.020602127234589e8,-0.00003261779395558051
24519,-3.0396598110480402e-6,5.600708545638109e-11,1.,3.7384952577718535,0.,NOERR,0.,2.8938961335592947e9,0.00008148378327281528
24532,-3.0396598110480402e-6,5.600708545638109e-11,1.,4.1469023027385274,0.,ndsz,0.,7.982609934348936e8,-0.000024128440905712978
24550,-3.0396598110480402e-6,5.600708545638109e-11,1.,4.71238898038469,0.,ndsz,0.,2.2215493642068872e8,-0.00004716392142256609
24555,-3.0396598110480402e-6,5.600708545638109e-11,1.,4.869468613064179,0.,NOERR,0.,2.8938961335592947e9,7.519075684111489e-6
24570,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.340707511102648,0.,ndsz,0.,6.258280246319476e7,-0.000010061034946162728
24571,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.372123437638546,0.,ndsz,0.,6.163331470044011e7,1.1121388254764497e-7
24572,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.403539364174444,0.,ndsz,0.,6.069832604938373e7,-2.481327287640056e-6
24573,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.4349552907103424,0.,NOERR,0.,2.8938961335592947e9,0.00019603551440288894
24575,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.497787143782138,0.,ndsz,0.,2.1876429487729108e8,-6.215682731181005e-6
24578,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.592034923389832,0.,NOERR,0.,2.8938961335592947e9,0.00003621568530385369
24582,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.717698629533424,0.,NOERR,0.,2.8938961335592947e9,0.00019744727838154558
24586,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.843362335677016,0.,ndsz,0.,9.369430663201085e7,-0.000025755533954452403
24587,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.874778262212914,0.,ndsz,0.,3.4547142140824497e8,-0.00004112556048596616
24590,-3.0396598110480402e-6,5.600708545638109e-11,1.,5.969026041820607,0.,ndsz,0.,3.883210750747662e8,-0.00002599753188547993
24592,-3.0396598110480402e-6,5.600708545638109e-11,1.,6.031857894892402,0.,NOERR,0.,2.8938961335592947e9,0.00006409322851268772
24598,-3.0396598110480402e-6,5.600708545638109e-11,1.,6.220353454107791,0.,ndsz,0.,7.917736211948682e7,-4.836448283640493e-6
24800,0.,3.360425127382865e-11,-1.,0.,0.,ndsz,0.,1.365328249551427e8,-0.000022028632258752623
24803,0.,3.360425127382865e-11,-1.,0.09424777960769379,0.,ndsz,0.,6.751672625834883e8,-0.000023633521955446213
24809,0.,3.360425127382865e-11,-1.,0.2827433388230814,0.,ndsz,0.,5.562483651706641e8,-0.00006011419594642575
24811,0.,3.360425127382865e-11,-1.,0.34557519189487723,0.,ndsz,0.,4.59790677177389e8,-0.000015305740440396676
24813,0.,3.360425127382865e-11,-1.,0.4084070449666731,0.,ndsz,0.,5.1393524209261155e8,-0.0000431755664678235
24815,0.,3.360425127382865e-11,-1.,0.47123889803846897,0.,ndsz,0.,1.0611637545428415e8,-0.000017319522079395355
24819,0.,3.360425127382865e-11,-1.,0.5969026041820606,0.,ndsz,0.,3.6844498892427695e8,-0.000010071508604880819
24820,0.,3.360425127382865e-11,-1.,0.6283185307179586,0.,ndsz,0.,1.671028794589624e8,-0.000016814418970056977
24824,0.,3.360425127382865e-11,-1.,0.7539822368615503,0.,ndsz,0.,1.1816465370573999e8,-4.759547834964906e-6
24825,0.,3.360425127382865e-11,-1.,0.7853981633974483,0.,ndsz,0.,3.7986821957520765e8,-0.00004701575371512945
24837,0.,3.360425127382865e-11,-1.,1.1623892818282235,0.,ndsz,0.,8.268274667312505e8,-0.00003713707298020523
24839,0.,3.360425127382865e-11,-1.,1.2252211349000193,0.,ndsz,0.,1.2642304348549579e8,-0.000013854617407105252
24840,0.,3.360425127382865e-11,-1.,1.2566370614359172,0.,ndsz,0.,1.2726225701655519e8,-9.362987839267589e-6
24849,0.,3.360425127382865e-11,-1.,1.5393804002589986,0.,ndsz,0.,8.268274667312505e8,-0.000033396213859304957
24851,0.,3.360425127382865e-11,-1.,1.6022122533307945,0.,ndsz,0.,5.823063894374825e8,-6.336034324760931e-6
24853,0.,3.360425127382865e-11,-1.,1.6650441064025905,0.,ndsz,0.,1.292960964778876e8,-0.00001829454221535798
24856,0.,3.360425127382865e-11,-1.,1.7592918860102844,0.,ndsz,0.,9.849137740898402e7,-2.3632470775858394e-6
24857,0.,3.360425127382865e-11,-1.,1.790707812546182,0.,ndsz,0.,1.0039001867972837e8,-8.295649593037524e-6
24858,0.,3.360425127382865e-11,-1.,1.82212373908208,0.,ndsz,0.,3.4582599933955085e8,-1.5081919428894253e-6
24859,0.,3.360425127382865e-11,-1.,1.853539665617978,0.,ndsz,0.,1.0436905614168558e8,4.846587276258196e-6
24860,0.,3.360425127382865e-11,-1.,1.8849555921538759,0.,ndsz,0.,1.0642633311913776e8,1.2227559208211058e-6
24861,0.,3.360425127382865e-11,-1.,1.9163715186897738,0.,ndsz,0.,4.2229529210257083e8,-0.00003835875499902386
24867,0.,3.360425127382865e-11,-1.,2.1048670779051615,0.,ndsz,0.,7.972829195584927e8,-0.000016497147136362855
24870,0.,3.360425127382865e-11,-1.,2.199114857512855,0.,ndsz,0.,5.092368491348338e8,-0.000014445002733509682
24873,0.,3.360425127382865e-11,-1.,2.293362637120549,0.,ndsz,0.,2.6649503167474732e8,-0.00003673794092406979
24875,0.,3.360425127382865e-11,-1.,2.356194490192345,0.,ndsz,0.,3.871652941256088e8,-5.241004529921156e-6
24885,0.,3.360425127382865e-11,-1.,2.670353755551324,0.,ndsz,0.,2.5760832278856146e8,-8.915351806138005e-6
24918,0.,3.360425127382865e-11,-1.,3.707079331235956,0.,mxst,0.,2.8205284126894e9,-0.000057171293914625235
24939,0.,3.360425127382865e-11,-1.,4.366813788489812,0.,ndsz,0.,5.708761007667437e8,-0.000046833341066587764
24947,0.,3.360425127382865e-11,-1.,4.6181412007769955,0.,mxst,0.,2.293537862387031e9,-0.00003578056447622879
24954,0.,3.360425127382865e-11,-1.,4.838052686528282,0.,ndsz,0.,2.69979874923691e8,-0.000029737335196955428
24965,0.,3.360425127382865e-11,-1.,5.183627878423159,0.,ndsz,0.,3.346572728610058e8,-0.000031161098846155255
24968,0.,3.360425127382865e-11,-1.,5.277875658030852,0.,ndsz,0.,3.619183277492724e8,-0.000011869860259139386
24973,0.,3.360425127382865e-11,-1.,5.4349552907103424,0.,ndsz,0.,3.957218809109209e8,-0.000037832940549265004
24976,0.,3.360425127382865e-11,-1.,5.529203070318036,0.,ndsz,0.,7.49133432842484e8,-0.000030178796315283307
24983,0.,3.360425127382865e-11,-1.,5.749114556069322,0.,ndsz,0.,4.305774042966332e8,-0.000017463921132332416
24984,0.,3.360425127382865e-11,-1.,5.7805304826052195,0.,ndsz,0.,8.761390711381344e7,-1.3499898599000915e-6
24985,0.,3.360425127382865e-11,-1.,5.811946409141117,0.,ndsz,0.,8.613380344544809e7,-7.630428797256172e-6
24986,0.,3.360425127382865e-11,-1.,5.843362335677016,0.,ndsz,0.,8.471118569828478e7,1.6962659401542624e-6
24987,0.,3.360425127382865e-11,-1.,5.874778262212914,0.,ndsz,0.,8.333067337835751e7,-9.596722687632564e-6
24989,0.,3.360425127382865e-11,-1.,5.937610115284708,0.,ndsz,0.,8.074181532465063e7,-9.640826928114521e-6
24991,0.,3.360425127382865e-11,-1.,6.000441968356505,0.,ndsz,0.,1.125052269815242e8,-0.000011060168091603373
24993,0.,3.360425127382865e-11,-1.,6.0632738214283,0.,ndsz,0.,7.112375532089425e8,-0.000012519951049227984
24994,0.,3.360425127382865e-11,-1.,6.094689747964199,0.,ndsz,0.,1.1147463794694795e8,-0.000018484213910596736
24996,0.,3.360425127382865e-11,-1.,6.157521601035994,0.,ndsz,0.,1.178248026520847e8,-5.6187593338030695e-6
24997,0.,3.360425127382865e-11,-1.,6.188937527571892,0.,ndsz,0.,1.1463584051833284e8,-0.00001426770647583453
25200,0.,3.360425127382865e-11,1.,0.,0.,ndsz,0.,1.365328249551427e8,-0.000022028632258752623
25203,0.,3.360425127382865e-11,1.,0.09424777960769379,0.,ndsz,0.,6.751672625834883e8,-0.000023633521955446213
25209,0.,3.360425127382865e-11,1.,0.2827433388230814,0.,ndsz,0.,5.562483651706641e8,-0.00006011419594642575
25211,0.,3.360425127382865e-11,1.,0.34557519189487723,0.,ndsz,0.,4.59790677177389e8,-0.000015305740440396676
25213,0.,3.360425127382865e-11,1.,0.4084070449666731,0.,ndsz,0.,5.1393524209261155e8,-0.0000431755664678235
25215,0.,3.360425127382865e-11,1.,0.47123889803846897,0.,ndsz,0.,1.0611637545428415e8,-0.000017319522079395355
25219,0.,3.360425127382865e-11,1.,0.5969026041820606,0.,ndsz,0.,3.6844498892427695e8,-0.000010071508604880819
25220,0.,3.360425127382865e-11,1.,0.6283185307179586,0.,ndsz,0.,1.671028794589624e8,-0.000016814418970056977
25224,0.,3.360425127382865e-11,1.,0.7539822368615503,0.,ndsz,0.,1.1816465370573999e8,-4.759547834964906e-6
25225,0.,3.360425127382865e-11,1.,0.7853981633974483,0.,ndsz,0.,3.7986821957520765e8,-0.00004701575371512945
25237,0.,3.360425127382865e-11,1.,1.1623892818282235,0.,ndsz,0.,8.268274667312505e8,-0.00003713707298020523
25239,0.,3.360425127382865e-11,1.,1.2252211349000193,0.,ndsz,0.,1.2642304348549579e8,-0.000013854617407105252
25240,0.,3.360425127382865e-11,1.,1.2566370614359172,0.,ndsz,0.,1.2726225701655519e8,-9.362987839267589e-6
25249,0.,3.360425127382865e-11,1.,1.5393804002589986,0.,ndsz,0.,8.268274667312505e8,-0.000033396213859304957
25251,0.,3.360425127382865e-11,1.,1.6022122533307945,0.,ndsz,0.,5.823063894374825e8,-6.336034324760931e-6
25253,0.,3.360425127382865e-11,1.,1.6650441064025905,0.,ndsz,0.,1.292960964778876e8,-0.00001829454221535798
25256,0.,3.360425127382865e-11,1.,1.7592918860102844,0.,ndsz,0.,9.849137740898402e7,-2.3632470775858394e-6
25257,0.,3.360425127382865e-11,1.,1.790707812546182,0.,ndsz,0.,1.0039001867972837e8,-8.295649593037524e-6
25258,0.,3.360425127382865e-11,1.,1.82212373908208,0.,ndsz,0.,3.4582599933955085e8,-1.5081919428894253e-6
25259,0.,3.360425127382865e-11,1.,1.853539665617978,0.,ndsz,0.,1.0436905614168558e8,4.846587276258196e-6
25260,0.,3.360425127382865e-11,1.,1.8849555921538759,0.,ndsz,0.,1.0642633311913776e8,1.2227559208211058e-6
25261,0.,3.360425127382865e-11,1.,1.9163715186897738,0.,ndsz,0.,4.2229529210257083e8,-0.00003835875499902386
25267,0.,3.360425127382865e-11,1.,2.1048670779051615,0.,ndsz,0.,7.972829195584927e8,-0.000016497147136362855
25270,0.,3.360425127382865e-11,1.,2.199114857512855,0.,ndsz,0.,5.092368491348338e8,-0.000014445002733509682
25273,0.,3.360425127382865e-11,1.,2.293362637120549,0.,ndsz,0.,2.6649503167474732e8,-0.00003673794092406979
25275,0.,3.360425127382865e-11,1.,2.356194490192345,0.,ndsz,0.,3.871652941256088e8,-5.241004529921156e-6
25285,0.,3.360425127382865e-11,1.,2.670353755551324,0.,ndsz,0.,2.5760832278856146e8,-8.915351806138005e-6
25318,0.,3.360425127382865e-11,1.,3.707079331235956,0.,mxst,0.,2.8205284126894e9,-0.000057171293914625235
25339,0.,3.360425127382865e-11,1.,4.366813788489812,0.,ndsz,0.,5.708761007667437e8,-0.000046833341066587764
25347,0.,3.360425127382865e-11,1.,4.6181412007769955,0.,mxst,0.,2.293537862387031e9,-0.00003578056447622879
25354,0.,3.360425127382865e-11,1.,4.838052686528282,0.,ndsz,0.,2.69979874923691e8,-0.000029737335196955428
25365,0.,3.360425127382865e-11,1.,5.183627878423159,0.,ndsz,0.,3.346572728610058e8,-0.000031161098846155255
25368,0.,3.360425127382865e-11,1.,5.277875658030852,0.,ndsz,0.,3.619183277492724e8,-0.000011869860259139386
25373,0.,3.360425127382865e-11,1.,5.4349552907103424,0.,ndsz,0.,3.957218809109209e8,-0.000037832940549265004
25376,0.,3.360425127382865e-11,1.,5.529203070318036,0.,ndsz,0.,7.49133432842484e8,-0.000030178796315283307
25383,0.,3.360425127382865e-11,1.,5.749114556069322,0.,ndsz,0.,4.305774042966332e8,-0.000017463921132332416
25384,0.,3.360425127382865e-11,1.,5.7805304826052195,0.,ndsz,0.,8.761390711381344e7,-1.3499898599000915e-6
25385,0.,3.360425127382865e-11,1.,5.811946409141117,0.,ndsz,0.,8.613380344544809e7,-7.630428797256172e-6
25386,0.,3.360425127382865e-11,1.,5.843362335677016,0.,ndsz,0.,8.471118569828478e7,1.6962659401542624e-6
25387,0.,3.360425127382865e-11,1.,5.874778262212914,0.,ndsz,0.,8.333067337835751e7,-9.596722687632564e-6
25389,0.,3.360425127382865e-11,1.,5.937610115284708,0.,ndsz,0.,8.074181532465063e7,-9.640826928114521e-6
25391,0.,3.360425127382865e-11,1.,6.000441968356505,0.,ndsz,0.,1.125052269815242e8,-0.000011060168091603373
25393,0.,3.360425127382865e-11,1.,6.0632738214283,0.,ndsz,0.,7.112375532089425e8,-0.000012519951049227984
25394,0.,3.360425127382865e-11,1.,6.094689747964199,0.,ndsz,0.,1.1147463794694795e8,-0.000018484213910596736
25396,0.,3.360425127382865e-11,1.,6.157521601035994,0.,ndsz,0.,1.178248026520847e8,-5.6187593338030695e-6
25397,0.,3.360425127382865e-11,1.,6.188937527571892,0.,ndsz,0.,1.1463584051833284e8,-0.00001426770647583453
25601,0.,3.920495981946676e-11,-1.,0.031415926535897934,0.,ndsz,0.,1.1198372639853631e8,-0.00001238666596689586
25605,0.,3.920495981946676e-11,-1.,0.15707963267948966,0.,NOERR,0.,2.8938961335592947e9,0.00007077403679054839
25614,0.,3.920495981946676e-11,-1.,0.4398229715025711,0.,ndsz,0.,1.0639132337047303e8,-0.000014981184122575542
25618,0.,3.920495981946676e-11,-1.,0.5654866776461628,0.,ndsz,0.,9.879911450701778e7,-0.000014279574818476526
25619,0.,3.920495981946676e-11,-1.,0.5969026041820606,0.,mxst,0.,2.4305696523818026e9,-0.0000481939258514324
25625,0.,3.920495981946676e-11,-1.,0.7853981633974483,0.,ndsz,0.,4.952773753145046e8,-0.000013055879300338802
25628,0.,3.920495981946676e-11,-1.,0.8796459430051422,0.,NOERR,0.,2.8938961335592947e9,-4.29004888495267e-6
25629,0.,3.920495981946676e-11,-1.,0.91106186954104,0.,ndsz,0.,1.0768156033415122e8,-5.730965199290949e-6
25633,0.,3.920495981946676e-11,-1.,1.0367255756846319,0.,ndsz,0.,1.3758243542031884e8,-0.000024974708765057585
25634,0.,3.920495981946676e-11,-1.,1.0681415022205298,0.,NOERR,0.,2.8938961335592947e9,3.6584500743222e-6
25637,0.,3.920495981946676e-11,-1.,1.1623892818282235,0.,ndsz,0.,4.662497684737853e8,-0.000021088425235404884
25640,0.,3.920495981946676e-11,-1.,1.2566370614359172,0.,NOERR,0.,2.8938961335592947e9,-9.445949290095399e-6
25645,0.,3.920495981946676e-11,-1.,1.413716694115407,0.,ndsz,0.,1.1351559690996481e8,-0.000017575268017822054
25646,0.,3.920495981946676e-11,-1.,1.4451326206513049,0.,ndsz,0.,3.262227920306743e8,-0.000023776666516539535
25649,0.,3.920495981946676e-11,-1.,1.5393804002589986,0.,ndsz,0.,5.2526453575994086e8,1.731017036377125e-6
25650,0.,3.920495981946676e-11,-1.,1.5707963267948966,0.,NOERR,0.,2.8938961335592947e9,0.00003437462339940467
25651,0.,3.920495981946676e-11,-1.,1.6022122533307945,0.,ndsz,0.,3.692932443139268e8,-0.000041955495923673425
25655,0.,3.920495981946676e-11,-1.,1.7278759594743864,0.,ndsz,0.,8.75747470231456e7,-8.519290228825582e-6
