,Filename,Dir,zi,kind,W,field
187,binding_0\47ea6837-b566-4cdf-8a84-ed5883988ee9.txt,-1.0,-6.0,tt=10,7.968867422314934e-06,9.140045196006636e-12
188,binding_0\47ea6837-b566-4cdf-8a84-ed5883988ee9.txt,-1.0,-6.0,tb=20,3.4848797353087306e-05,9.140045196006636e-12
189,binding_0\47ea6837-b566-4cdf-8a84-ed5883988ee9.txt,-1.0,-6.0,tplus=20,2.3056316186150207e-05,9.140045196006636e-12
190,binding_0\7b1d0d4d-6a1e-4db6-a452-2eb24add892d.txt,-1.0,-6.0,tt=20,3.044005834159022e-05,9.334514242730184e-12
191,binding_0\7b1d0d4d-6a1e-4db6-a452-2eb24add892d.txt,-1.0,-6.0,tt=10,8.29247693249003e-06,9.334514242730184e-12
192,binding_0\7b1d0d4d-6a1e-4db6-a452-2eb24add892d.txt,-1.0,-6.0,tb=20,3.614573572283022e-05,9.334514242730184e-12
193,binding_0\7b1d0d4d-6a1e-4db6-a452-2eb24add892d.txt,-1.0,-6.0,tplus=20,2.4215538631179377e-05,9.334514242730184e-12
194,binding_0\2e47ea15-eeaf-413b-b26d-63fdbe4c024d.txt,-1.0,-6.0,tt=20,3.1690779489175805e-05,9.528983289453726e-12
195,binding_0\2e47ea15-eeaf-413b-b26d-63fdbe4c024d.txt,-1.0,-6.0,tt=10,8.621659994958907e-06,9.528983289453726e-12
196,binding_0\2e47ea15-eeaf-413b-b26d-63fdbe4c024d.txt,-1.0,-6.0,tb=20,3.7467576953479396e-05,9.528983289453726e-12
197,binding_0\2e47ea15-eeaf-413b-b26d-63fdbe4c024d.txt,-1.0,-6.0,tplus=20,2.540136926822925e-05,9.528983289453726e-12
198,binding_0\c9d208d5-7495-4b42-8fc8-33416f663642.txt,-1.0,-6.0,tt=20,3.296723098057311e-05,9.723452336177273e-12
199,binding_0\c9d208d5-7495-4b42-8fc8-33416f663642.txt,-1.0,-6.0,tt=10,8.956434499833243e-06,9.723452336177273e-12
200,binding_0\c9d208d5-7495-4b42-8fc8-33416f663642.txt,-1.0,-6.0,tb=20,3.881430611174079e-05,9.723452336177273e-12
201,binding_0\c9d208d5-7495-4b42-8fc8-33416f663642.txt,-1.0,-6.0,tplus=20,2.661382446501263e-05,9.723452336177273e-12
202,binding_0\4c4a6781-b6fa-4730-ba71-32c9c956cc86.txt,-1.0,-6.0,tt=20,3.426953030535778e-05,9.917921382900818e-12
203,binding_0\4c4a6781-b6fa-4730-ba71-32c9c956cc86.txt,-1.0,-6.0,tt=10,9.296994120272174e-06,9.917921382900818e-12
204,binding_0\4c4a6781-b6fa-4730-ba71-32c9c956cc86.txt,-1.0,-6.0,tb=20,4.018598567282812e-05,9.917921382900818e-12
205,binding_0\4c4a6781-b6fa-4730-ba71-32c9c956cc86.txt,-1.0,-6.0,tplus=20,2.7852880392312892e-05,9.917921382900818e-12
206,binding_0\e0d2ed04-755f-4b15-8961-4189d992db0c.txt,-1.0,-6.0,tt=20,3.5597579795846416e-05,1.0112390429624363e-11
207,binding_0\e0d2ed04-755f-4b15-8961-4189d992db0c.txt,-1.0,-6.0,tt=10,9.643273687651725e-06,1.0112390429624363e-11
208,binding_0\e0d2ed04-755f-4b15-8961-4189d992db0c.txt,-1.0,-6.0,tb=20,4.158264625134723e-05,1.0112390429624363e-11
209,binding_0\e0d2ed04-755f-4b15-8961-4189d992db0c.txt,-1.0,-6.0,tplus=20,2.91184898403876e-05,1.0112390429624363e-11
210,binding_0\48d65861-3b3c-473a-a115-2b3b6bfdb0bd.txt,-1.0,-6.0,tt=20,3.695143897785129e-05,1.0306859476347909e-11
211,binding_0\48d65861-3b3c-473a-a115-2b3b6bfdb0bd.txt,-1.0,-6.0,tt=10,9.995202769764353e-06,1.0306859476347909e-11
212,binding_0\48d65861-3b3c-473a-a115-2b3b6bfdb0bd.txt,-1.0,-6.0,tb=20,4.300429174140187e-05,1.0306859476347909e-11
213,binding_0\48d65861-3b3c-473a-a115-2b3b6bfdb0bd.txt,-1.0,-6.0,tplus=20,3.041060253842295e-05,1.0306859476347909e-11
214,binding_0\b757fbda-0488-41f7-9344-c0f218370e19.txt,-1.0,-6.0,tt=20,3.833113198598125e-05,1.0501328523071454e-11
215,binding_0\b757fbda-0488-41f7-9344-c0f218370e19.txt,-1.0,-6.0,tt=10,1.0352899390213572e-05,1.0501328523071454e-11
216,binding_0\b757fbda-0488-41f7-9344-c0f218370e19.txt,-1.0,-6.0,tb=20,4.445104667125526e-05,1.0501328523071454e-11
217,binding_0\b757fbda-0488-41f7-9344-c0f218370e19.txt,-1.0,-6.0,tplus=20,3.1729276088855534e-05,1.0501328523071454e-11
218,binding_0\5e24ab7b-cd8e-4967-8fe4-93fcec8cc58e.txt,-1.0,-6.0,tt=20,3.973665178163172e-05,1.0695797569794999e-11
219,binding_0\5e24ab7b-cd8e-4967-8fe4-93fcec8cc58e.txt,-1.0,-6.0,tt=10,1.0716505984646547e-05,1.0695797569794999e-11
220,binding_0\5e24ab7b-cd8e-4967-8fe4-93fcec8cc58e.txt,-1.0,-6.0,tb=20,,1.0695797569794999e-11
221,binding_0\5e24ab7b-cd8e-4967-8fe4-93fcec8cc58e.txt,-1.0,-6.0,tplus=20,3.307444404305247e-05,1.0695797569794999e-11
222,binding_0\4dc41edf-93ab-4fcd-929f-6b853d8b9581.txt,-1.0,-6.0,tt=20,4.116796806810986e-05,1.0890266616518546e-11
223,binding_0\4dc41edf-93ab-4fcd-929f-6b853d8b9581.txt,-1.0,-6.0,tt=10,1.1085777662430458e-05,1.0890266616518546e-11
224,binding_0\4dc41edf-93ab-4fcd-929f-6b853d8b9581.txt,-1.0,-6.0,tb=20,,1.0890266616518546e-11
225,binding_0\4dc41edf-93ab-4fcd-929f-6b853d8b9581.txt,-1.0,-6.0,tplus=20,3.4446079402053856e-05,1.0890266616518546e-11
226,binding_0\2f21ebed-a965-4ab1-9fd5-080c23e62f66.txt,-1.0,-6.0,tt=20,4.2625161892711747e-05,1.1084735663242093e-11
227,binding_0\2f21ebed-a965-4ab1-9fd5-080c23e62f66.txt,-1.0,-6.0,tt=10,1.1461088543849574e-05,1.1084735663242093e-11
228,binding_0\2f21ebed-a965-4ab1-9fd5-080c23e62f66.txt,-1.0,-6.0,tb=20,,1.1084735663242093e-11
229,binding_0\2f21ebed-a965-4ab1-9fd5-080c23e62f66.txt,-1.0,-6.0,tplus=20,3.584416686133889e-05,1.1084735663242093e-11
230,binding_0\3d9fe1e7-98f1-4b4f-8c76-5af717a41e88.txt,-1.0,-6.0,tt=20,4.4108166783915765e-05,1.1279204709965635e-11
231,binding_0\3d9fe1e7-98f1-4b4f-8c76-5af717a41e88.txt,-1.0,-6.0,tt=10,1.184212000011379e-05,1.1279204709965635e-11
232,binding_0\3d9fe1e7-98f1-4b4f-8c76-5af717a41e88.txt,-1.0,-6.0,tb=20,,1.1279204709965635e-11
233,binding_0\3d9fe1e7-98f1-4b4f-8c76-5af717a41e88.txt,-1.0,-6.0,tplus=20,3.726872197869724e-05,1.1279204709965635e-11
234,binding_0\9cf25824-90c9-43d2-b1b0-5eef2a5001cc.txt,-1.0,-6.0,tt=20,,1.147367375668918e-11
235,binding_0\9cf25824-90c9-43d2-b1b0-5eef2a5001cc.txt,-1.0,-6.0,tt=10,1.2229215816359559e-05,1.147367375668918e-11
236,binding_0\9cf25824-90c9-43d2-b1b0-5eef2a5001cc.txt,-1.0,-6.0,tb=20,,1.147367375668918e-11
237,binding_0\9cf25824-90c9-43d2-b1b0-5eef2a5001cc.txt,-1.0,-6.0,tplus=20,3.871970150170222e-05,1.147367375668918e-11
238,binding_0\0d0f18b5-895e-4678-86a1-6aa07031e269.txt,-1.0,-6.0,tt=20,,1.1668142803412727e-11
239,binding_0\0d0f18b5-895e-4678-86a1-6aa07031e269.txt,-1.0,-6.0,tt=10,1.2622079171794123e-05,1.1668142803412727e-11
240,binding_0\0d0f18b5-895e-4678-86a1-6aa07031e269.txt,-1.0,-6.0,tb=20,,1.1668142803412727e-11
241,binding_0\0d0f18b5-895e-4678-86a1-6aa07031e269.txt,-1.0,-6.0,tplus=20,4.0197105471333295e-05,1.1668142803412727e-11
242,binding_0\c012e870-8175-40b6-ab8a-56ea752937af.txt,-1.0,-6.0,tt=20,,1.1862611850136273e-11
243,binding_0\c012e870-8175-40b6-ab8a-56ea752937af.txt,-1.0,-6.0,tt=10,1.3021065500686573e-05,1.1862611850136273e-11
244,binding_0\c012e870-8175-40b6-ab8a-56ea752937af.txt,-1.0,-6.0,tb=20,,1.1862611850136273e-11
245,binding_0\c012e870-8175-40b6-ab8a-56ea752937af.txt,-1.0,-6.0,tplus=20,4.170090070966286e-05,1.1862611850136273e-11
246,binding_0\342d9eb9-b2cc-4dd2-bf76-d77f3cd49ac1.txt,-1.0,-6.0,tt=20,,1.205708089685982e-11
247,binding_0\342d9eb9-b2cc-4dd2-bf76-d77f3cd49ac1.txt,-1.0,-6.0,tt=10,1.3425958506582323e-05,1.205708089685982e-11
248,binding_0\342d9eb9-b2cc-4dd2-bf76-d77f3cd49ac1.txt,-1.0,-6.0,tb=20,,1.205708089685982e-11
249,binding_0\342d9eb9-b2cc-4dd2-bf76-d77f3cd49ac1.txt,-1.0,-6.0,tplus=20,4.3231084080802637e-05,1.205708089685982e-11
250,binding_0\4195d077-90d0-44c7-bd63-3bfc5afe56ac.txt,-1.0,-6.0,tt=20,,1.2251549943583366e-11
251,binding_0\4195d077-90d0-44c7-bd63-3bfc5afe56ac.txt,-1.0,-6.0,tt=10,1.3836777483495151e-05,1.2251549943583366e-11
252,binding_0\4195d077-90d0-44c7-bd63-3bfc5afe56ac.txt,-1.0,-6.0,tb=20,,1.2251549943583366e-11
253,binding_0\4195d077-90d0-44c7-bd63-3bfc5afe56ac.txt,-1.0,-6.0,tplus=20,4.478763814773081e-05,1.2251549943583366e-11
254,binding_0\10f457ef-bc7e-477f-91b5-8be20dd7482f.txt,-1.0,-6.0,tt=20,,1.2446018990306909e-11
255,binding_0\10f457ef-bc7e-477f-91b5-8be20dd7482f.txt,-1.0,-6.0,tt=10,1.4253748247249915e-05,1.2446018990306909e-11
256,binding_0\10f457ef-bc7e-477f-91b5-8be20dd7482f.txt,-1.0,-6.0,tb=20,,1.2446018990306909e-11
257,binding_0\10f457ef-bc7e-477f-91b5-8be20dd7482f.txt,-1.0,-6.0,tplus=20,,1.2446018990306909e-11
258,binding_0\00f5d2a8-70bf-46ee-8e7f-9c498f0f56c4.txt,-1.0,-6.0,tt=20,,1.2640488037030456e-11
259,binding_0\00f5d2a8-70bf-46ee-8e7f-9c498f0f56c4.txt,-1.0,-6.0,tt=10,1.467673959486598e-05,1.2640488037030456e-11
260,binding_0\00f5d2a8-70bf-46ee-8e7f-9c498f0f56c4.txt,-1.0,-6.0,tb=20,,1.2640488037030456e-11
261,binding_0\00f5d2a8-70bf-46ee-8e7f-9c498f0f56c4.txt,-1.0,-6.0,tplus=20,,1.2640488037030456e-11
262,binding_0\03097aa2-4dc7-43ec-bd85-d31f0ce0a77f.txt,-1.0,-6.0,tt=20,,1.2834957083754e-11
263,binding_0\03097aa2-4dc7-43ec-bd85-d31f0ce0a77f.txt,-1.0,-6.0,tt=10,1.510575906824492e-05,1.2834957083754e-11
264,binding_0\03097aa2-4dc7-43ec-bd85-d31f0ce0a77f.txt,-1.0,-6.0,tb=20,,1.2834957083754e-11
265,binding_0\03097aa2-4dc7-43ec-bd85-d31f0ce0a77f.txt,-1.0,-6.0,tplus=20,,1.2834957083754e-11
266,binding_0\4f323ac9-5398-410f-ac85-bb591d3ce4ef.txt,-1.0,-6.0,tt=20,,1.3029426130477545e-11
267,binding_0\4f323ac9-5398-410f-ac85-bb591d3ce4ef.txt,-1.0,-6.0,tt=10,1.5540843236102353e-05,1.3029426130477545e-11
268,binding_0\4f323ac9-5398-410f-ac85-bb591d3ce4ef.txt,-1.0,-6.0,tb=20,,1.3029426130477545e-11
269,binding_0\4f323ac9-5398-410f-ac85-bb591d3ce4ef.txt,-1.0,-6.0,tplus=20,,1.3029426130477545e-11
270,binding_0\8ee909ba-8760-4966-b48e-a1f98aa4ec8b.txt,-1.0,-6.0,tt=20,,1.3223895177201092e-11
271,binding_0\8ee909ba-8760-4966-b48e-a1f98aa4ec8b.txt,-1.0,-6.0,tt=10,1.5982023479938968e-05,1.3223895177201092e-11
272,binding_0\8ee909ba-8760-4966-b48e-a1f98aa4ec8b.txt,-1.0,-6.0,tb=20,,1.3223895177201092e-11
273,binding_0\8ee909ba-8760-4966-b48e-a1f98aa4ec8b.txt,-1.0,-6.0,tplus=20,,1.3223895177201092e-11
274,binding_0\2f8513f9-8641-40d2-9b80-e7b82584b8d7.txt,-1.0,-6.0,tt=20,,1.3418364223924634e-11
275,binding_0\2f8513f9-8641-40d2-9b80-e7b82584b8d7.txt,-1.0,-6.0,tt=10,1.6429323873245288e-05,1.3418364223924634e-11
276,binding_0\2f8513f9-8641-40d2-9b80-e7b82584b8d7.txt,-1.0,-6.0,tb=20,,1.3418364223924634e-11
277,binding_0\2f8513f9-8641-40d2-9b80-e7b82584b8d7.txt,-1.0,-6.0,tplus=20,,1.3418364223924634e-11
278,binding_0\5b808347-524c-48cb-b6e1-84adba332323.txt,-1.0,-6.0,tt=20,,1.3612833270648185e-11
279,binding_0\5b808347-524c-48cb-b6e1-84adba332323.txt,-1.0,-6.0,tt=10,1.688276537306678e-05,1.3612833270648185e-11
280,binding_0\5b808347-524c-48cb-b6e1-84adba332323.txt,-1.0,-6.0,tb=20,,1.3612833270648185e-11
281,binding_0\5b808347-524c-48cb-b6e1-84adba332323.txt,-1.0,-6.0,tplus=20,,1.3612833270648185e-11
282,binding_0\11173447-0bb4-457f-ac77-ec5a4b4cb2e7.txt,-1.0,-6.0,tt=20,,1.3807302317371726e-11
283,binding_0\11173447-0bb4-457f-ac77-ec5a4b4cb2e7.txt,-1.0,-6.0,tt=10,1.734236294045618e-05,1.3807302317371726e-11
284,binding_0\11173447-0bb4-457f-ac77-ec5a4b4cb2e7.txt,-1.0,-6.0,tb=20,,1.3807302317371726e-11
285,binding_0\11173447-0bb4-457f-ac77-ec5a4b4cb2e7.txt,-1.0,-6.0,tplus=20,,1.3807302317371726e-11
286,binding_0\141d7df4-bdc1-4b08-833d-ebbefa4238e0.txt,-1.0,-6.0,tt=20,,1.4001771364095274e-11
287,binding_0\141d7df4-bdc1-4b08-833d-ebbefa4238e0.txt,-1.0,-6.0,tt=10,1.7808129448127893e-05,1.4001771364095274e-11
288,binding_0\141d7df4-bdc1-4b08-833d-ebbefa4238e0.txt,-1.0,-6.0,tb=20,,1.4001771364095274e-11
289,binding_0\141d7df4-bdc1-4b08-833d-ebbefa4238e0.txt,-1.0,-6.0,tplus=20,,1.4001771364095274e-11
290,binding_0\a57a79ff-1ed9-44c8-8ae8-e61dc1e432a3.txt,-1.0,-6.0,tt=20,,1.4196240410818818e-11
291,binding_0\a57a79ff-1ed9-44c8-8ae8-e61dc1e432a3.txt,-1.0,-6.0,tt=10,1.8280072463897307e-05,1.4196240410818818e-11
292,binding_0\a57a79ff-1ed9-44c8-8ae8-e61dc1e432a3.txt,-1.0,-6.0,tb=20,,1.4196240410818818e-11
293,binding_0\a57a79ff-1ed9-44c8-8ae8-e61dc1e432a3.txt,-1.0,-6.0,tplus=20,,1.4196240410818818e-11
294,binding_0\e48240f0-0b11-464f-8876-33a5176a7032.txt,-1.0,-6.0,tt=20,,1.4390709457542366e-11
295,binding_0\e48240f0-0b11-464f-8876-33a5176a7032.txt,-1.0,-6.0,tt=10,1.8758197099382997e-05,1.4390709457542366e-11
296,binding_0\e48240f0-0b11-464f-8876-33a5176a7032.txt,-1.0,-6.0,tb=20,,1.4390709457542366e-11
297,binding_0\e48240f0-0b11-464f-8876-33a5176a7032.txt,-1.0,-6.0,tplus=20,,1.4390709457542366e-11
298,binding_0\98f92901-abdf-4a56-b434-ad091389a0c4.txt,-1.0,-6.0,tt=20,,1.458517850426591e-11
299,binding_0\98f92901-abdf-4a56-b434-ad091389a0c4.txt,-1.0,-6.0,tt=10,1.9242505122891526e-05,1.458517850426591e-11
300,binding_0\98f92901-abdf-4a56-b434-ad091389a0c4.txt,-1.0,-6.0,tb=20,,1.458517850426591e-11
301,binding_0\98f92901-abdf-4a56-b434-ad091389a0c4.txt,-1.0,-6.0,tplus=20,,1.458517850426591e-11
302,binding_0\714b8866-5b1c-4ed8-8344-42e9ed9ab9d0.txt,-1.0,-6.0,tt=20,,1.4779647550989455e-11
303,binding_0\714b8866-5b1c-4ed8-8344-42e9ed9ab9d0.txt,-1.0,-6.0,tt=10,1.9732995548206678e-05,1.4779647550989455e-11
304,binding_0\714b8866-5b1c-4ed8-8344-42e9ed9ab9d0.txt,-1.0,-6.0,tb=20,,1.4779647550989455e-11
305,binding_0\714b8866-5b1c-4ed8-8344-42e9ed9ab9d0.txt,-1.0,-6.0,tplus=20,,1.4779647550989455e-11
306,binding_0\e2fe68eb-4832-4048-90b0-8c6f06b31dd1.txt,-1.0,-6.0,tt=20,,1.4974116597713e-11
307,binding_0\e2fe68eb-4832-4048-90b0-8c6f06b31dd1.txt,-1.0,-6.0,tt=10,2.022972815839836e-05,1.4974116597713e-11
308,binding_0\e2fe68eb-4832-4048-90b0-8c6f06b31dd1.txt,-1.0,-6.0,tb=20,,1.4974116597713e-11
309,binding_0\e2fe68eb-4832-4048-90b0-8c6f06b31dd1.txt,-1.0,-6.0,tplus=20,,1.4974116597713e-11
310,binding_0\64ababb8-6677-468b-9f7c-0f5c30faae60.txt,-1.0,-6.0,tt=20,,1.5168585644436545e-11
311,binding_0\64ababb8-6677-468b-9f7c-0f5c30faae60.txt,-1.0,-6.0,tt=10,2.0732751635001514e-05,1.5168585644436545e-11
312,binding_0\64ababb8-6677-468b-9f7c-0f5c30faae60.txt,-1.0,-6.0,tb=20,,1.5168585644436545e-11
313,binding_0\64ababb8-6677-468b-9f7c-0f5c30faae60.txt,-1.0,-6.0,tplus=20,,1.5168585644436545e-11
314,binding_0\420fd403-a9ea-4f2f-8cd4-951534bf2e3a.txt,-1.0,-6.0,tt=20,,1.536305469116009e-11
315,binding_0\420fd403-a9ea-4f2f-8cd4-951534bf2e3a.txt,-1.0,-6.0,tt=10,2.124195717966869e-05,1.536305469116009e-11
316,binding_0\420fd403-a9ea-4f2f-8cd4-951534bf2e3a.txt,-1.0,-6.0,tb=20,,1.536305469116009e-11
317,binding_0\420fd403-a9ea-4f2f-8cd4-951534bf2e3a.txt,-1.0,-6.0,tplus=20,,1.536305469116009e-11
318,binding_0\c73cee12-5b3c-4dfb-8fc1-3518bf940f6a.txt,-1.0,-6.0,tt=20,,1.5557523737883636e-11
319,binding_0\c73cee12-5b3c-4dfb-8fc1-3518bf940f6a.txt,-1.0,-6.0,tt=10,2.1757423545699772e-05,1.5557523737883636e-11
320,binding_0\c73cee12-5b3c-4dfb-8fc1-3518bf940f6a.txt,-1.0,-6.0,tb=20,,1.5557523737883636e-11
321,binding_0\c73cee12-5b3c-4dfb-8fc1-3518bf940f6a.txt,-1.0,-6.0,tplus=20,,1.5557523737883636e-11
322,binding_0\f8264cdb-2831-4bc3-bb21-a47697a7623e.txt,-1.0,-6.0,tt=20,,1.575199278460718e-11
323,binding_0\f8264cdb-2831-4bc3-bb21-a47697a7623e.txt,-1.0,-6.0,tt=10,2.2279197117454932e-05,1.575199278460718e-11
324,binding_0\f8264cdb-2831-4bc3-bb21-a47697a7623e.txt,-1.0,-6.0,tb=20,,1.575199278460718e-11
325,binding_0\f8264cdb-2831-4bc3-bb21-a47697a7623e.txt,-1.0,-6.0,tplus=20,,1.575199278460718e-11
326,binding_0\661533e6-f9ca-4115-9a23-72eeacc6351b.txt,-1.0,-6.0,tt=20,,1.5946461831330723e-11
327,binding_0\661533e6-f9ca-4115-9a23-72eeacc6351b.txt,-1.0,-6.0,tt=10,2.2807165568707247e-05,1.5946461831330723e-11
328,binding_0\661533e6-f9ca-4115-9a23-72eeacc6351b.txt,-1.0,-6.0,tb=20,,1.5946461831330723e-11
329,binding_0\661533e6-f9ca-4115-9a23-72eeacc6351b.txt,-1.0,-6.0,tplus=20,,1.5946461831330723e-11
330,binding_0\bdfc194d-4fee-4c99-9e1e-e7363fa51cd1.txt,-1.0,-6.0,tt=20,,1.6140930878054265e-11
331,binding_0\bdfc194d-4fee-4c99-9e1e-e7363fa51cd1.txt,-1.0,-6.0,tt=10,2.334151470490284e-05,1.6140930878054265e-11
332,binding_0\bdfc194d-4fee-4c99-9e1e-e7363fa51cd1.txt,-1.0,-6.0,tb=20,,1.6140930878054265e-11
333,binding_0\bdfc194d-4fee-4c99-9e1e-e7363fa51cd1.txt,-1.0,-6.0,tplus=20,,1.6140930878054265e-11
334,binding_0\d5f6f34f-aff3-415f-b3bd-f99a5dc19ddf.txt,-1.0,-6.0,tt=20,,1.633539992477782e-11
335,binding_0\d5f6f34f-aff3-415f-b3bd-f99a5dc19ddf.txt,-1.0,-6.0,tt=10,2.388207265645823e-05,1.633539992477782e-11
336,binding_0\d5f6f34f-aff3-415f-b3bd-f99a5dc19ddf.txt,-1.0,-6.0,tb=20,,1.633539992477782e-11
337,binding_0\d5f6f34f-aff3-415f-b3bd-f99a5dc19ddf.txt,-1.0,-6.0,tplus=20,,1.633539992477782e-11
338,binding_0\eba2008d-0adc-4496-883e-e95bc77b4d69.txt,-1.0,-6.0,tt=20,,1.6529868971501368e-11
339,binding_0\eba2008d-0adc-4496-883e-e95bc77b4d69.txt,-1.0,-6.0,tt=10,2.4428982221553573e-05,1.6529868971501368e-11
340,binding_0\eba2008d-0adc-4496-883e-e95bc77b4d69.txt,-1.0,-6.0,tb=20,,1.6529868971501368e-11
341,binding_0\eba2008d-0adc-4496-883e-e95bc77b4d69.txt,-1.0,-6.0,tplus=20,,1.6529868971501368e-11
342,binding_0\3bf6074c-e845-48c6-a120-b0f6cf9967c7.txt,-1.0,-6.0,tt=20,,1.672433801822491e-11
343,binding_0\3bf6074c-e845-48c6-a120-b0f6cf9967c7.txt,-1.0,-6.0,tt=10,2.4982188134512163e-05,1.672433801822491e-11
344,binding_0\3bf6074c-e845-48c6-a120-b0f6cf9967c7.txt,-1.0,-6.0,tb=20,,1.672433801822491e-11
345,binding_0\3bf6074c-e845-48c6-a120-b0f6cf9967c7.txt,-1.0,-6.0,tplus=20,,1.672433801822491e-11
346,binding_0\43c9c0b4-6f7f-440e-80ec-ef7459a0dd91.txt,-1.0,-6.0,tt=20,,1.6918807064948455e-11
347,binding_0\43c9c0b4-6f7f-440e-80ec-ef7459a0dd91.txt,-1.0,-6.0,tt=10,2.5541655044267968e-05,1.6918807064948455e-11
348,binding_0\43c9c0b4-6f7f-440e-80ec-ef7459a0dd91.txt,-1.0,-6.0,tb=20,,1.6918807064948455e-11
349,binding_0\43c9c0b4-6f7f-440e-80ec-ef7459a0dd91.txt,-1.0,-6.0,tplus=20,,1.6918807064948455e-11
350,binding_0\cecbe5df-c02f-4a60-971a-c843c63a143a.txt,-1.0,-6.0,tt=20,,1.7113276111672e-11
351,binding_0\cecbe5df-c02f-4a60-971a-c843c63a143a.txt,-1.0,-6.0,tt=10,2.6107515014622467e-05,1.7113276111672e-11
352,binding_0\cecbe5df-c02f-4a60-971a-c843c63a143a.txt,-1.0,-6.0,tb=20,,1.7113276111672e-11
353,binding_0\cecbe5df-c02f-4a60-971a-c843c63a143a.txt,-1.0,-6.0,tplus=20,,1.7113276111672e-11
354,binding_0\9ca4a47b-6680-489a-b103-4d7d7790a0ef.txt,-1.0,-6.0,tt=20,,1.7307745158395542e-11
355,binding_0\9ca4a47b-6680-489a-b103-4d7d7790a0ef.txt,-1.0,-6.0,tt=10,2.667969063129018e-05,1.7307745158395542e-11
356,binding_0\9ca4a47b-6680-489a-b103-4d7d7790a0ef.txt,-1.0,-6.0,tb=20,,1.7307745158395542e-11
357,binding_0\9ca4a47b-6680-489a-b103-4d7d7790a0ef.txt,-1.0,-6.0,tplus=20,,1.7307745158395542e-11
358,binding_0\4f2f72f5-4c98-44e5-bee7-e1d506da382f.txt,-1.0,-6.0,tt=20,,1.750221420511909e-11
359,binding_0\4f2f72f5-4c98-44e5-bee7-e1d506da382f.txt,-1.0,-6.0,tt=10,2.7258179374424597e-05,1.750221420511909e-11
360,binding_0\4f2f72f5-4c98-44e5-bee7-e1d506da382f.txt,-1.0,-6.0,tb=20,,1.750221420511909e-11
361,binding_0\4f2f72f5-4c98-44e5-bee7-e1d506da382f.txt,-1.0,-6.0,tplus=20,,1.750221420511909e-11
362,binding_0\e39f3a86-30c9-496f-975a-6f118f64251c.txt,-1.0,-6.0,tt=20,,1.7696683251842642e-11
363,binding_0\e39f3a86-30c9-496f-975a-6f118f64251c.txt,-1.0,-6.0,tt=10,2.7842997076284305e-05,1.7696683251842642e-11
364,binding_0\e39f3a86-30c9-496f-975a-6f118f64251c.txt,-1.0,-6.0,tb=20,,1.7696683251842642e-11
365,binding_0\e39f3a86-30c9-496f-975a-6f118f64251c.txt,-1.0,-6.0,tplus=20,,1.7696683251842642e-11
366,binding_0\8687d36d-7a26-45d4-8ed7-f4427579fe9c.txt,-1.0,-6.0,tt=20,,1.789115229856618e-11
367,binding_0\8687d36d-7a26-45d4-8ed7-f4427579fe9c.txt,-1.0,-6.0,tt=10,2.843415917037364e-05,1.789115229856618e-11
368,binding_0\8687d36d-7a26-45d4-8ed7-f4427579fe9c.txt,-1.0,-6.0,tb=20,,1.789115229856618e-11
369,binding_0\8687d36d-7a26-45d4-8ed7-f4427579fe9c.txt,-1.0,-6.0,tplus=20,,1.789115229856618e-11
370,binding_0\9d789c10-ddba-475d-b704-45e91c4bf388.txt,-1.0,-6.0,tt=20,,1.8085621345289726e-11
371,binding_0\9d789c10-ddba-475d-b704-45e91c4bf388.txt,-1.0,-6.0,tt=10,2.9031676801278643e-05,1.8085621345289726e-11
372,binding_0\9d789c10-ddba-475d-b704-45e91c4bf388.txt,-1.0,-6.0,tb=20,,1.8085621345289726e-11
373,binding_0\9d789c10-ddba-475d-b704-45e91c4bf388.txt,-1.0,-6.0,tplus=20,,1.8085621345289726e-11
374,binding_0\24efc074-de72-43e4-bf07-674814ecde4e.txt,-1.0,-6.0,tt=20,,1.8280090392013272e-11
375,binding_0\24efc074-de72-43e4-bf07-674814ecde4e.txt,-1.0,-6.0,tt=10,2.9635562655963908e-05,1.8280090392013272e-11
376,binding_0\24efc074-de72-43e4-bf07-674814ecde4e.txt,-1.0,-6.0,tb=20,,1.8280090392013272e-11
377,binding_0\24efc074-de72-43e4-bf07-674814ecde4e.txt,-1.0,-6.0,tplus=20,,1.8280090392013272e-11
378,binding_0\3b90e8cb-ba5a-4547-aac8-dc5a48b15c40.txt,-1.0,-6.0,tt=20,,1.8474559438736817e-11
379,binding_0\3b90e8cb-ba5a-4547-aac8-dc5a48b15c40.txt,-1.0,-6.0,tt=10,3.024581320323649e-05,1.8474559438736817e-11
380,binding_0\3b90e8cb-ba5a-4547-aac8-dc5a48b15c40.txt,-1.0,-6.0,tb=20,,1.8474559438736817e-11
381,binding_0\3b90e8cb-ba5a-4547-aac8-dc5a48b15c40.txt,-1.0,-6.0,tplus=20,,1.8474559438736817e-11
382,binding_0\721cb6b0-0b5e-42ec-b19f-1bc7e21ca38f.txt,-1.0,-6.0,tt=20,,1.8669028485460365e-11
383,binding_0\721cb6b0-0b5e-42ec-b19f-1bc7e21ca38f.txt,-1.0,-6.0,tt=10,3.0862438745740575e-05,1.8669028485460365e-11
384,binding_0\721cb6b0-0b5e-42ec-b19f-1bc7e21ca38f.txt,-1.0,-6.0,tb=20,,1.8669028485460365e-11
