,Dir,Filename,W,argt,field,t,zi,zt
434,-1.0,results\2018-02-05T05-27-05.txt,2.583711022658469e-06,0.0,5.234491016138304e-12,413414000.0,-6.0,-747021.7111351384
435,-1.0,results\2018-02-05T05-26-19.txt,2.583711022658469e-06,0.0,2.5804726855931194e-12,826828000.0,-6.0,-1321353.548997974
436,-1.0,results\2018-02-05T05-27-09.txt,2.7356940239913203e-06,0.0,5.369621737599e-12,413414000.0,-6.0,-747949.2164224116
437,-1.0,results\2018-02-05T05-26-22.txt,2.7356940239913203e-06,0.0,2.654954988864784e-12,826828000.0,-6.0,-1289631.9839949752
438,-1.0,results\2018-02-05T05-27-09.txt,2.8876770253241717e-06,0.0,5.50147464230051e-12,413414000.0,-6.0,-769106.4514424478
439,-1.0,results\2018-02-05T05-26-22.txt,2.8876770253241717e-06,0.0,2.7243060755546786e-12,826828000.0,-6.0,-1335643.9109706662
440,-1.0,results\2018-02-05T05-27-12.txt,3.0396600266570226e-06,0.0,5.630722013798676e-12,413414000.0,-6.0,-769436.0275029227
441,-1.0,results\2018-02-05T05-26-22.txt,3.0396600266570226e-06,0.0,2.798719279290961e-12,826828000.0,-6.0,-1382203.9118085122
442,-1.0,results\2018-02-05T05-27-16.txt,3.191643027989874e-06,0.0,5.760604676857926e-12,413414000.0,-6.0,-769748.6251206881
443,-1.0,results\2018-02-05T05-26-25.txt,3.191643027989874e-06,0.0,2.8681658870501397e-12,826828000.0,-6.0,-1348380.3251325348
444,-1.0,results\2018-02-05T05-27-16.txt,3.343626029322725e-06,0.0,5.887224076306677e-12,413414000.0,-6.0,-790071.5962971264
445,-1.0,results\2018-02-05T05-26-25.txt,3.343626029322725e-06,0.0,2.9354892258475104e-12,826828000.0,-6.0,-1392437.85505034
446,-1.0,results\2018-02-05T05-27-19.txt,3.4956090306555764e-06,0.0,6.011750250703563e-12,413414000.0,-6.0,-789853.8700405938
447,-1.0,results\2018-02-05T05-26-25.txt,3.4956090306555764e-06,0.0,3.00530411766297e-12,826828000.0,-6.0,-1436918.5473812097
448,-1.0,results\2018-02-05T05-27-22.txt,3.647592031988427e-06,0.0,6.1364784378256555e-12,413414000.0,-6.0,-789646.9879022008
449,-1.0,results\2018-02-05T05-26-29.txt,3.647592031988427e-06,0.0,3.070929079676166e-12,826828000.0,-6.0,-1401593.7295163136
450,-1.0,results\2018-02-05T05-27-22.txt,3.7995750333212783e-06,0.0,6.257964180072017e-12,413414000.0,-6.0,-809161.8313007116
451,-1.0,results\2018-02-05T05-26-29.txt,3.7995750333212783e-06,0.0,3.135631150222568e-12,826828000.0,-6.0,-1443744.6388274634
452,-1.0,results\2018-02-05T05-27-25.txt,3.951558034654129e-06,0.0,6.37870790504292e-12,413414000.0,-6.0,-808485.5313902338
453,-1.0,results\2018-02-05T05-26-29.txt,3.951558034654129e-06,0.0,3.2018980802151177e-12,826828000.0,-6.0,-1486227.1108591512
454,-1.0,results\2018-02-05T05-27-25.txt,4.1035410359869785e-06,0.0,6.498352498525186e-12,413414000.0,-6.0,-827695.0816276179
455,-1.0,results\2018-02-05T05-26-32.txt,4.1035410359869785e-06,0.0,3.2645580695198494e-12,826828000.0,-6.0,-1449876.8276396862
456,-1.0,results\2018-02-05T05-27-29.txt,4.255524037319831e-06,0.0,6.614781305296732e-12,413414000.0,-6.0,-826583.0528136938
457,-1.0,results\2018-02-05T05-26-32.txt,4.255524037319831e-06,0.0,3.3261942767069458e-12,826828000.0,-6.0,-1490203.3955674975
458,-1.0,results\2018-02-05T05-27-32.txt,4.407507038652682e-06,0.0,6.732459719153406e-12,413414000.0,-6.0,-825523.8274515878
459,-1.0,results\2018-02-05T05-26-32.txt,4.407507038652682e-06,0.0,3.389670906094345e-12,826828000.0,-6.0,-1530793.4512227415
460,-1.0,results\2018-02-05T05-27-32.txt,4.559490039985534e-06,0.0,6.847081626178739e-12,413414000.0,-6.0,-843964.498649757
461,-1.0,results\2018-02-05T05-26-35.txt,4.559490039985534e-06,0.0,3.449990267655379e-12,826828000.0,-6.0,-1493790.4226980081
462,-1.0,results\2018-02-05T05-27-36.txt,4.711473041318385e-06,0.0,6.960849001063617e-12,413414000.0,-6.0,-842520.2711911222
463,-1.0,results\2018-02-05T05-26-35.txt,4.711473041318385e-06,0.0,3.5082273306599898e-12,826828000.0,-6.0,-1532391.2288763474
464,-1.0,results\2018-02-05T05-27-36.txt,4.863456042651236e-06,0.0,7.07369083163372e-12,413414000.0,-6.0,-860656.7403847115
465,-1.0,results\2018-02-05T05-26-35.txt,4.863456042651236e-06,0.0,3.569475720733435e-12,826828000.0,-6.0,-1571204.2152273085
466,-1.0,results\2018-02-05T05-27-39.txt,5.015439043984087e-06,0.0,7.1839892411741246e-12,413414000.0,-6.0,-858856.5850855189
467,-1.0,results\2018-02-05T05-26-38.txt,5.015439043984087e-06,0.0,3.6279222216615477e-12,826828000.0,-6.0,-1533838.5139100063
468,-1.0,results\2018-02-05T05-27-43.txt,5.167422045316938e-06,0.0,7.295067834715768e-12,413414000.0,-6.0,-857137.6059687863
469,-1.0,results\2018-02-05T05-26-38.txt,5.167422045316938e-06,0.0,3.6837668554308724e-12,826828000.0,-6.0,-1570817.739596903
470,-1.0,results\2018-02-05T05-27-43.txt,5.319405046649791e-06,0.0,7.402960370185271e-12,413414000.0,-6.0,-874559.1826648605
471,-1.0,results\2018-02-05T05-26-38.txt,5.319405046649791e-06,0.0,3.741957551586799e-12,826828000.0,-6.0,-1607969.933464653
472,-1.0,results\2018-02-05T05-27-46.txt,5.4713880479826406e-06,0.0,7.511599817509743e-12,413414000.0,-6.0,-872525.2156617036
473,-1.0,results\2018-02-05T05-26-42.txt,5.4713880479826406e-06,0.0,3.7988896310544875e-12,826828000.0,-6.0,-1570466.2808679838
474,-1.0,results\2018-02-05T05-27-46.txt,5.623371049315492e-06,0.0,7.6177414350543e-12,413414000.0,-6.0,-889654.8015484409
475,-1.0,results\2018-02-05T05-26-42.txt,5.623371049315492e-06,0.0,3.853473131682764e-12,826828000.0,-6.0,-1605927.585400205
476,-1.0,results\2018-02-05T05-27-49.txt,5.7753540506483425e-06,0.0,7.72361601392893e-12,413414000.0,-6.0,-887330.1896821496
477,-1.0,results\2018-02-05T05-26-42.txt,5.7753540506483425e-06,0.0,3.907619042066678e-12,826828000.0,-6.0,-1641531.4869726582
478,-1.0,results\2018-02-05T05-27-49.txt,5.9273370519811935e-06,0.0,7.828013660809991e-12,413414000.0,-6.0,-904170.0709822384
479,-1.0,results\2018-02-05T05-26-42.txt,5.9273370519811935e-06,0.0,3.963316989590336e-12,826828000.0,-6.0,-1677270.4767014238
480,-1.0,results\2018-02-05T05-27-52.txt,6.079320053314045e-06,0.0,7.931398954907118e-12,413414000.0,-6.0,-901577.6570393336
481,-1.0,results\2018-02-05T05-26-45.txt,6.079320053314045e-06,0.0,4.0168755511567e-12,826828000.0,-6.0,-1638106.4491653575
482,-1.0,results\2018-02-05T05-27-52.txt,6.231303054646896e-06,0.0,8.034055968656567e-12,413414000.0,-6.0,-918131.1936179685
483,-1.0,results\2018-02-05T05-26-45.txt,6.231303054646896e-06,0.0,4.068424635424397e-12,826828000.0,-6.0,-1672268.3801875347
484,-1.0,results\2018-02-05T05-27-56.txt,6.383286055979748e-06,0.0,8.135192274494294e-12,413414000.0,-6.0,-915292.3350898195
485,-1.0,results\2018-02-05T05-26-45.txt,6.383286055979748e-06,0.0,4.121549270187852e-12,826828000.0,-6.0,-1706543.0944564058
486,-1.0,results\2018-02-05T05-27-56.txt,6.535269057312597e-06,0.0,8.236110118838907e-12,413414000.0,-6.0,-931563.7168642904
487,-1.0,results\2018-02-05T05-26-45.txt,6.535269057312597e-06,0.0,4.174271809742133e-12,826828000.0,-6.0,-1740924.9574710522
488,-1.0,results\2018-02-05T05-27-59.txt,6.687252058645449e-06,0.0,8.335207948142291e-12,413414000.0,-6.0,-928498.3257095228
489,-1.0,results\2018-02-05T05-26-48.txt,6.687252058645449e-06,0.0,4.2251420673870035e-12,826828000.0,-6.0,-1700507.1118769532
490,-1.0,results\2018-02-05T05-27-59.txt,6.8392350599783e-06,0.0,8.434386450474166e-12,413414000.0,-6.0,-944492.3738669241
491,-1.0,results\2018-02-05T05-26-48.txt,6.8392350599783e-06,0.0,4.2742635088720816e-12,826828000.0,-6.0,-1733421.1977153611
492,-1.0,results\2018-02-05T05-28-02.txt,6.991218061311153e-06,0.0,8.531631290952407e-12,413414000.0,-6.0,-941218.9728960162
493,-1.0,results\2018-02-05T05-26-48.txt,6.991218061311153e-06,0.0,4.32591258609309e-12,826828000.0,-6.0,-1766425.7716251214
494,-1.0,results\2018-02-05T05-28-02.txt,7.143201062644002e-06,0.0,8.629069367009663e-12,413414000.0,-6.0,-956940.9781670041
495,-1.0,results\2018-02-05T05-26-52.txt,7.143201062644002e-06,0.0,4.376234128157181e-12,826828000.0,-6.0,-1726528.8958609726
496,-1.0,results\2018-02-05T05-28-06.txt,7.295184063976854e-06,0.0,8.724625606405068e-12,413414000.0,-6.0,-953476.7679166351
497,-1.0,results\2018-02-05T05-26-52.txt,7.295184063976854e-06,0.0,4.424927930906597e-12,826828000.0,-6.0,-1758177.3948496524
498,-1.0,results\2018-02-05T05-28-06.txt,7.447167065309705e-06,0.0,8.820321760992948e-12,413414000.0,-6.0,-968932.3593866864
499,-1.0,results\2018-02-05T05-26-52.txt,7.447167065309705e-06,0.0,4.472078047700434e-12,826828000.0,-6.0,-1789902.9509655754
500,-1.0,results\2018-02-05T05-28-09.txt,7.599150066642557e-06,0.0,8.91433539921975e-12,413414000.0,-6.0,-965293.2909545602
501,-1.0,results\2018-02-05T05-26-52.txt,7.599150066642557e-06,0.0,4.521892809488671e-12,826828000.0,-6.0,-1821702.0603616547
502,-1.0,results\2018-02-05T05-28-09.txt,7.751133067975407e-06,0.0,9.008288008091798e-12,413414000.0,-6.0,-980488.3299759096
503,-1.0,results\2018-02-05T05-26-55.txt,7.751133067975407e-06,0.0,4.570249905287163e-12,826828000.0,-6.0,-1781046.2514014302
504,-1.0,results\2018-02-05T05-28-12.txt,7.903116069308259e-06,0.0,9.100889047752898e-12,413414000.0,-6.0,-976689.1805181312
505,-1.0,results\2018-02-05T05-26-55.txt,7.903116069308259e-06,0.0,4.617158426738801e-12,826828000.0,-6.0,-1811582.160332677
506,-1.0,results\2018-02-05T05-28-12.txt,8.055099070641109e-06,0.0,9.193096679196899e-12,413414000.0,-6.0,-991629.6752141451
507,-1.0,results\2018-02-05T05-26-55.txt,8.055099070641109e-06,0.0,4.662688120861113e-12,826828000.0,-6.0,-1842181.303136019
508,-1.0,results\2018-02-05T05-28-16.txt,8.207082071973959e-06,0.0,9.284401753699462e-12,413414000.0,-6.0,-987684.1237446831
509,-1.0,results\2018-02-05T05-26-55.txt,8.207082071973959e-06,0.0,4.710383392834169e-12,826828000.0,-6.0,-1872840.946364356
510,-1.0,results\2018-02-05T05-28-16.txt,8.359065073306812e-06,0.0,9.374862759163489e-12,413414000.0,-6.0,-1002376.1603839046
511,-1.0,results\2018-02-05T05-26-55.txt,8.359065073306812e-06,0.0,4.757114742341438e-12,826828000.0,-6.0,-1903558.5012893085
512,-1.0,results\2018-02-05T05-28-19.txt,8.511048074639662e-06,0.0,9.464977125560034e-12,413414000.0,-6.0,-998296.8622236244
513,-1.0,results\2018-02-05T05-26-58.txt,8.511048074639662e-06,0.0,4.802543268117367e-12,826828000.0,-6.0,-1861140.0246078519
514,-1.0,results\2018-02-05T05-28-19.txt,8.663031075972514e-06,0.0,9.553690416971353e-12,413414000.0,-6.0,-1012746.5503982705
515,-1.0,results\2018-02-05T05-26-58.txt,8.663031075972514e-06,0.0,4.846727506481434e-12,826828000.0,-6.0,-1890674.72482804
516,-1.0,results\2018-02-05T05-28-22.txt,8.815014077305364e-06,0.0,9.642708416063196e-12,413414000.0,-6.0,-1008545.209151434
517,-1.0,results\2018-02-05T05-26-58.txt,8.815014077305364e-06,0.0,4.8920751390717255e-12,826828000.0,-6.0,-1920259.727083324
518,-1.0,results\2018-02-05T05-28-22.txt,8.966997078638216e-06,0.0,9.729673297852877e-12,413414000.0,-6.0,-1022758.6382415286
519,-1.0,results\2018-02-05T05-26-58.txt,8.966997078638216e-06,0.0,4.937448283760034e-12,826828000.0,-6.0,-1949892.9823038827
520,-1.0,results\2018-02-05T05-28-22.txt,9.118980079971068e-06,0.0,9.817680507523463e-12,413414000.0,-6.0,-1037007.5245419636
521,-1.0,results\2018-02-05T05-27-02.txt,9.118980079971068e-06,0.0,4.981638947563519e-12,826828000.0,-6.0,-1907225.0276739032
522,-1.0,results\2018-02-05T05-28-26.txt,9.270963081303916e-06,0.0,9.90348175951685e-12,413414000.0,-6.0,-1032429.2794277244
523,-1.0,results\2018-02-05T05-27-02.txt,9.270963081303916e-06,0.0,5.024696978044514e-12,826828000.0,-6.0,-1935755.4158638527
524,-1.0,results\2018-02-05T05-28-26.txt,9.42294608263677e-06,0.0,9.98997043043653e-12,413414000.0,-6.0,-1046445.2989138808
525,-1.0,results\2018-02-05T05-27-02.txt,9.42294608263677e-06,0.0,5.067513512295823e-12,826828000.0,-6.0,-1964328.0373828416
526,-1.0,results\2018-02-05T05-28-29.txt,9.57492908396962e-06,0.0,1.007492564341579e-11,413414000.0,-6.0,-1041774.4303439944
527,-1.0,results\2018-02-05T05-27-02.txt,9.57492908396962e-06,0.0,5.1117431633040955e-12,826828000.0,-6.0,-1992941.2519068352
528,-1.0,results\2018-02-05T05-28-29.txt,9.726912085302472e-06,0.0,1.0159648863168185e-11,413414000.0,-6.0,-1055563.7852849474
529,-1.0,results\2018-02-05T05-27-05.txt,9.726912085302472e-06,0.0,5.15489100424886e-12,826828000.0,-6.0,-1950169.99486212
530,-1.0,results\2018-02-05T05-28-32.txt,9.878895086635324e-06,0.0,1.0243822154803697e-11,413414000.0,-6.0,-1050809.188862247
531,-1.0,results\2018-02-05T05-27-05.txt,9.878895086635324e-06,0.0,5.196999867545882e-12,826828000.0,-6.0,-1977753.4364848232
532,-1.0,results\2018-02-05T05-28-32.txt,1.0030878087968174e-05,0.0,1.032678049378459e-11,413414000.0,-6.0,-1064377.9518251198
533,-1.0,results\2018-02-05T05-27-05.txt,1.0030878087968174e-05,0.0,5.238110227018172e-12,826828000.0,-6.0,-2005372.6535561138
534,-1.0,results\2018-02-05T05-28-36.txt,1.0182861089301024e-05,0.0,1.0410230543888404e-11,413414000.0,-6.0,-1059547.8360049443
535,-1.0,results\2018-02-05T05-27-05.txt,1.0182861089301024e-05,0.0,5.280398224565e-12,826828000.0,-6.0,-2033026.3191762685
536,-1.0,results\2018-02-05T05-28-36.txt,1.0334844090633876e-05,0.0,1.04917893577501e-11,413414000.0,-6.0,-1072901.9376941524
537,-1.0,results\2018-02-05T05-27-05.txt,1.0334844090633876e-05,0.0,5.3226623129295095e-12,826828000.0,-6.0,-2060713.1680355875
538,-1.0,results\2018-02-05T05-28-36.txt,1.0486827091966727e-05,0.0,1.0574205343456232e-11,413414000.0,-6.0,-1086281.4898989096
539,-1.0,results\2018-02-05T05-27-09.txt,1.0486827091966727e-05,0.0,5.363967135390989e-12,826828000.0,-6.0,-2016961.17158083
540,-1.0,results\2018-02-05T05-28-39.txt,1.0638810093299581e-05,0.0,1.0655159962502552e-11,413414000.0,-6.0,-1081149.098433729
541,-1.0,results\2018-02-05T05-27-09.txt,1.0638810093299581e-05,0.0,5.404347986260664e-12,826828000.0,-6.0,-2043682.365938312
542,-1.0,results\2018-02-05T05-28-39.txt,1.079079309463243e-05,0.0,1.0735797444425878e-11,413414000.0,-6.0,-1094318.038916985
543,-1.0,results\2018-02-05T05-27-09.txt,1.079079309463243e-05,0.0,5.443838362103588e-12,826828000.0,-6.0,-2070433.0281510288
544,-1.0,results\2018-02-05T05-28-42.txt,1.094277609596528e-05,0.0,1.0816192758296808e-11,413414000.0,-6.0,-1089132.050158413
545,-1.0,results\2018-02-05T05-27-09.txt,1.094277609596528e-05,0.0,5.485253584562729e-12,826828000.0,-6.0,-2097212.122777942
546,-1.0,results\2018-02-05T05-28-42.txt,1.1094759097298133e-05,0.0,1.0895053875621107e-11,413414000.0,-6.0,-1102096.153018761
547,-1.0,results\2018-02-05T05-27-09.txt,1.1094759097298133e-05,0.0,5.525874359487628e-12,826828000.0,-6.0,-2124018.6601831024
548,-1.0,results\2018-02-05T05-28-42.txt,1.1246742098630985e-05,0.0,1.0974931164459243e-11,413414000.0,-6.0,-1115081.7309213956
549,-1.0,results\2018-02-05T05-27-12.txt,1.1246742098630985e-05,0.0,5.5656354591620915e-12,826828000.0,-6.0,-2079512.5756088328
550,-1.0,results\2018-02-05T05-28-46.txt,1.1398725099963835e-05,0.0,1.1053158113550503e-11,413414000.0,-6.0,-1109627.5764525342
551,-1.0,results\2018-02-05T05-27-12.txt,1.1398725099963835e-05,0.0,5.604566263672599e-12,826828000.0,-6.0,-2105412.86040252
552,-1.0,results\2018-02-05T05-28-46.txt,1.1550708101296685e-05,0.0,1.113141597337885e-11,413414000.0,-6.0,-1122412.5235781812
553,-1.0,results\2018-02-05T05-27-12.txt,1.1550708101296685e-05,0.0,5.642917302742509e-12,826828000.0,-6.0,-2131337.6817977773
554,-1.0,results\2018-02-05T05-28-49.txt,1.1702691102629535e-05,0.0,1.1209213412483523e-11,413414000.0,-6.0,-1116923.3978569757
555,-1.0,results\2018-02-05T05-27-12.txt,1.1702691102629535e-05,0.0,5.682954506174304e-12,826828000.0,-6.0,-2157286.2213401804
556,-1.0,results\2018-02-05T05-28-49.txt,1.1854674103962387e-05,0.0,1.1285684753275914e-11,413414000.0,-6.0,-1129513.253956418
557,-1.0,results\2018-02-05T05-27-12.txt,1.1854674103962387e-05,0.0,5.7221877258885755e-12,826828000.0,-6.0,-2183257.6951177
558,-1.0,results\2018-02-05T05-28-49.txt,1.2006657105295239e-05,0.0,1.1363085183138735e-11,413414000.0,-6.0,-1142121.374851167
559,-1.0,results\2018-02-05T05-27-16.txt,1.2006657105295239e-05,0.0,5.7606431461232e-12,826828000.0,-6.0,-2138188.225631204
560,-1.0,results\2018-02-05T05-28-52.txt,1.215864010662809e-05,0.0,1.1438982184156897e-11,413414000.0,-6.0,-1136394.2105315584
561,-1.0,results\2018-02-05T05-27-16.txt,1.215864010662809e-05,0.0,5.798345875323692e-12,826828000.0,-6.0,-2163308.297415256
562,-1.0,results\2018-02-05T05-28-52.txt,1.231062310796094e-05,0.0,1.1514806949826171e-11,413414000.0,-6.0,-1148811.4650809576
563,-1.0,results\2018-02-05T05-27-16.txt,1.231062310796094e-05,0.0,5.835406671864986e-12,826828000.0,-6.0,-2188449.0007411274
564,-1.0,results\2018-02-05T05-28-55.txt,1.2462606109293792e-05,0.0,1.1590378629078905e-11,413414000.0,-6.0,-1143065.10809711
565,-1.0,results\2018-02-05T05-27-16.txt,1.2462606109293792e-05,0.0,5.874189774980741e-12,826828000.0,-6.0,-2213609.6810005186
566,-1.0,results\2018-02-05T05-28-55.txt,1.2614589110626644e-05,0.0,1.16645339209655e-11,413414000.0,-6.0,-1155296.7602389795
567,-1.0,results\2018-02-05T05-27-16.txt,1.2614589110626644e-05,0.0,5.912241116697457e-12,826828000.0,-6.0,-2238789.709975444
568,-1.0,results\2018-02-05T05-28-55.txt,1.2766572111959496e-05,0.0,1.1739682162278107e-11,413414000.0,-6.0,-1167544.061343004
569,-1.0,results\2018-02-05T05-27-19.txt,1.2766572111959496e-05,0.0,5.949583303671467e-12,826828000.0,-6.0,-2193317.3701052223
570,-1.0,results\2018-02-05T05-28-59.txt,1.2918555113292345e-05,0.0,1.1813574941188075e-11,413414000.0,-6.0,-1161586.2525600728
571,-1.0,results\2018-02-05T05-27-19.txt,1.2918555113292345e-05,0.0,5.986237916196012e-12,826828000.0,-6.0,-2217696.5625329018
572,-1.0,results\2018-02-05T05-28-59.txt,1.3070538114625195e-05,0.0,1.1886920732731577e-11,413414000.0,-6.0,-1173652.1042281415
573,-1.0,results\2018-02-05T05-27-19.txt,1.3070538114625195e-05,0.0,6.02222562772128e-12,826828000.0,-6.0,-2242093.25758617
574,-1.0,results\2018-02-05T05-29-02.txt,1.3222521115958048e-05,0.0,1.1960572650641063e-11,413414000.0,-6.0,-1167688.436557164
575,-1.0,results\2018-02-05T05-27-19.txt,1.3222521115958048e-05,0.0,6.0595106638390466e-12,826828000.0,-6.0,-2266506.9260149063
576,-1.0,results\2018-02-05T05-29-02.txt,1.3374504117290898e-05,0.0,1.2032920038367629e-11,413414000.0,-6.0,-1179577.8087403565
577,-1.0,results\2018-02-05T05-27-19.txt,1.3374504117290898e-05,0.0,6.096548239700987e-12,826828000.0,-6.0,-2290937.05897721
578,-1.0,results\2018-02-05T05-29-02.txt,1.352648711862375e-05,0.0,1.2105552160884497e-11,413414000.0,-6.0,-1191480.6801993407
579,-1.0,results\2018-02-05T05-27-22.txt,1.352648711862375e-05,0.0,6.132934616122653e-12,826828000.0,-6.0,-2245197.0130651835
580,-1.0,results\2018-02-05T05-29-05.txt,1.36784701199566e-05,0.0,1.2177710733029766e-11,413414000.0,-6.0,-1185329.0235674668
581,-1.0,results\2018-02-05T05-27-22.txt,1.36784701199566e-05,0.0,6.168688506423342e-12,826828000.0,-6.0,-2268872.899093028
582,-1.0,results\2018-02-05T05-29-05.txt,1.3830453121289455e-05,0.0,1.224863262001194e-11,413414000.0,-6.0,-1197059.4409160041
583,-1.0,results\2018-02-05T05-27-22.txt,1.3830453121289455e-05,0.0,6.203827973471289e-12,826828000.0,-6.0,-2292563.753659644
584,-1.0,results\2018-02-05T05-29-05.txt,1.3982436122622305e-05,0.0,1.2320524462356004e-11,413414000.0,-6.0,-1208802.26204312
585,-1.0,results\2018-02-05T05-27-22.txt,1.3982436122622305e-05,0.0,6.2393657436452914e-12,826828000.0,-6.0,-2316269.144602701
586,-1.0,results\2018-02-05T05-29-09.txt,1.4134419123955154e-05,0.0,1.2391303308534399e-11,413414000.0,-6.0,-1202475.8037646832
587,-1.0,results\2018-02-05T05-27-22.txt,1.4134419123955154e-05,0.0,6.275528041308287e-12,826828000.0,-6.0,-2339988.655720978
588,-1.0,results\2018-02-05T05-29-09.txt,1.4286402125288004e-05,0.0,1.2461383174288747e-11,413414000.0,-6.0,-1214050.1580633912
589,-1.0,results\2018-02-05T05-27-22.txt,1.4286402125288004e-05,0.0,6.311088790620776e-12,826828000.0,-6.0,-2363721.886068997
590,-1.0,results\2018-02-05T05-29-09.txt,1.4438385126620856e-05,0.0,1.2532033555817928e-11,413414000.0,-6.0,-1225635.9330789684
591,-1.0,results\2018-02-05T05-27-25.txt,1.4438385126620856e-05,0.0,6.346064424144295e-12,826828000.0,-6.0,-2317102.960057584
592,-1.0,results\2018-02-05T05-29-12.txt,1.4590368127953708e-05,0.0,1.2601534667053114e-11,413414000.0,-6.0,-1219147.051815042
593,-1.0,results\2018-02-05T05-27-25.txt,1.4590368127953708e-05,0.0,6.38047055584007e-12,826828000.0,-6.0,-2340124.0538254464
594,-1.0,results\2018-02-05T05-29-12.txt,1.474235112928656e-05,0.0,1.2670843414796207e-11,413414000.0,-6.0,-1230568.2941168884
595,-1.0,results\2018-02-05T05-27-25.txt,1.474235112928656e-05,0.0,6.414322454792555e-12,826828000.0,-6.0,-2363157.6873956667
596,-1.0,results\2018-02-05T05-29-15.txt,1.489433413061941e-05,0.0,1.274025470382995e-11,413414000.0,-6.0,-1224099.2509490422
597,-1.0,results\2018-02-05T05-27-25.txt,1.489433413061941e-05,0.0,6.4495271720905985e-12,826828000.0,-6.0,-2386203.517266992
598,-1.0,results\2018-02-05T05-29-15.txt,1.5046317131952261e-05,0.0,1.2808570507816325e-11,413414000.0,-6.0,-1235360.3844407802
599,-1.0,results\2018-02-05T05-27-25.txt,1.5046317131952261e-05,0.0,6.484371149313919e-12,826828000.0,-6.0,-2409261.2120163087
600,-1.0,results\2018-02-05T05-29-15.txt,1.5198300133285113e-05,0.0,1.287708555656566e-11,413414000.0,-6.0,-1246631.4997614536
601,-1.0,results\2018-02-05T05-27-29.txt,1.5198300133285113e-05,0.0,6.518670847595226e-12,826828000.0,-6.0,-2362625.80847692
602,-1.0,results\2018-02-05T05-29-19.txt,1.5350283134617958e-05,0.0,1.2945345638831694e-11,413414000.0,-6.0,-1240018.008017162
603,-1.0,results\2018-02-05T05-27-29.txt,1.5350283134617958e-05,0.0,6.5524400759286435e-12,826828000.0,-6.0,-2385011.1005210783
604,-1.0,results\2018-02-05T05-29-19.txt,1.5502266135950813e-05,0.0,1.3012559677387764e-11,413414000.0,-6.0,-1251132.7563481738
605,-1.0,results\2018-02-05T05-27-29.txt,1.5502266135950813e-05,0.0,6.585692401751195e-12,826828000.0,-6.0,-2407407.2819962385
606,-1.0,results\2018-02-05T05-29-19.txt,1.5654249137283665e-05,0.0,1.3080259297112661e-11,413414000.0,-6.0,-1262256.7430645223
607,-1.0,results\2018-02-05T05-27-29.txt,1.5654249137283665e-05,0.0,6.618835718206195e-12,826828000.0,-6.0,-2429814.0670451983
608,-1.0,results\2018-02-05T05-29-22.txt,1.5806232138616517e-05,0.0,1.314744813229044e-11,413414000.0,-6.0,-1255509.1760052256
609,-1.0,results\2018-02-05T05-27-29.txt,1.5806232138616517e-05,0.0,6.6530547702472926e-12,826828000.0,-6.0,-2452231.1794655463
610,-1.0,results\2018-02-05T05-29-22.txt,1.5958215139949372e-05,0.0,1.321363635822156e-11,413414000.0,-6.0,-1266480.4636827735
611,-1.0,results\2018-02-05T05-27-29.txt,1.5958215139949372e-05,0.0,6.6867651121851695e-12,826828000.0,-6.0,-2474658.3523169365
612,-1.0,results\2018-02-05T05-29-22.txt,1.6110198141282214e-05,0.0,1.3280500401407341e-11,413414000.0,-6.0,-1277460.3168147476
613,-1.0,results\2018-02-05T05-27-32.txt,1.6110198141282214e-05,0.0,6.71997909734884e-12,826828000.0,-6.0,-2427438.1039957344
614,-1.0,results\2018-02-05T05-29-25.txt,1.626218114261507e-05,0.0,1.3346690961540076e-11,413414000.0,-6.0,-1270588.4105241024
615,-1.0,results\2018-02-05T05-27-32.txt,1.626218114261507e-05,0.0,6.752708745910401e-12,826828000.0,-6.0,-2449228.983582336
616,-1.0,results\2018-02-05T05-29-25.txt,1.6414164143947914e-05,0.0,1.3411923023517812e-11,413414000.0,-6.0,-1281419.1531792304
617,-1.0,results\2018-02-05T05-27-32.txt,1.6414164143947914e-05,0.0,6.784965616422349e-12,826828000.0,-6.0,-2471029.137466961
618,-1.0,results\2018-02-05T05-29-25.txt,1.6566147145280773e-05,0.0,1.347793205616503e-11,413414000.0,-6.0,-1292257.8508811612
619,-1.0,results\2018-02-05T05-27-32.txt,1.6566147145280773e-05,0.0,6.817371637202773e-12,826828000.0,-6.0,-2492838.333725199
620,-1.0,results\2018-02-05T05-29-29.txt,1.6718130146613624e-05,0.0,1.3543190421056368e-11,413414000.0,-6.0,-1285270.7430596568
621,-1.0,results\2018-02-05T05-27-32.txt,1.6718130146613624e-05,0.0,6.850566355850537e-12,826828000.0,-6.0,-2514656.347914208
622,-1.0,results\2018-02-05T05-29-29.txt,1.6870113147946473e-05,0.0,1.360752928132089e-11,413414000.0,-6.0,-1295963.8355547043
623,-1.0,results\2018-02-05T05-27-32.txt,1.6870113147946473e-05,0.0,6.88329471550062e-12,826828000.0,-6.0,-2536482.962781213
624,-1.0,results\2018-02-05T05-29-29.txt,1.7022096149279325e-05,0.0,1.3672665512069415e-11,413414000.0,-6.0,-1306664.3282609412
625,-1.0,results\2018-02-05T05-27-36.txt,1.7022096149279325e-05,0.0,6.9155675009309715e-12,826828000.0,-6.0,-2488812.8349449183
626,-1.0,results\2018-02-05T05-29-32.txt,1.7174079150612177e-05,0.0,1.3737052712168868e-11,413414000.0,-6.0,-1299570.5951156514
